TAZID,CO_TAZID,TOTHH,TOTPOP,HHSIZE,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
141,570141,148.6666667,412.287601,2.773234984,1241.441424,0,4,733.6666667,0.666666667,5,190.3333333,1,19.66666667,96.33451817,180.7730496,0,10.00052329,60843,0,0,0,57,WEBER
142,570142,32.33333333,92.35213653,2.856251645,16.04888856,0,0,0,0,0,0,0,0,14.0487839,0,0,2.000104657,60843,0,0,0,57,WEBER
143,570143,52,158.9787208,3.057283092,25.07338516,0,0,0,0,0,0,0,0,21.07317585,0,0,4.000209315,60843,0,0,0,57,WEBER
144,570144,31.66666667,83.11790323,2.624775892,25.05142284,0,0,0,0,0,0,0,0,14.0487839,0,9.002534284,2.000104657,66989,0,0,0,57,WEBER
145,570145,175.6666667,516.1964743,2.938499854,80.0512305,0,0,0,0,0,0,0,0,12.04181477,0,55.67540212,12.33401361,66989,0,0,0,57,WEBER
146,570146,92.33333333,263.8490271,2.85757069,48.04530431,0,0.333333333,0.333333333,0,0.666666667,0.333333333,1.666666667,0.666666667,11.03833021,0,26.67337913,6.333594976,66989,0,0,0,57,WEBER
147,570147,140,439.3284161,3.138060115,64.38633974,0.333333333,3,1.333333333,0.666666667,0,1.666666667,1.666666667,1,14.38316217,0,30.66937328,9.667137624,66989,0,0,0,57,WEBER
148,570148,261.3333333,798.5190295,3.055557511,256.3546641,15,2.333333333,1,7.333333333,0.666666667,153.6666667,5.333333333,14,7.02439195,0,31.99599692,18.00094192,82188,0,0,0,57,WEBER
149,570149,341.6666667,1096.354401,3.208842149,144.3922015,0.666666667,0,1,0,18.33333333,5.666666667,0,18.66666667,13.04529934,0,64.0123653,23.00120356,82191,0,0,0,57,WEBER
150,570150,537.3333333,1802.857979,3.35519475,462.0027934,131.3333333,3.333333333,9,90,6.666666667,77,0.666666667,88.66666667,0,0,18.33419055,37.00193616,82684,0,0,0,57,WEBER
151,570151,247,818.9752475,3.315689261,186.009845,15,4.333333333,1.666666667,18.66666667,3.333333333,90,9,17,2.006969129,0,8.001986271,17.00088959,82427,921,0,0,57,WEBER
152,570152,509,1632.989285,3.208230422,160.0162336,0,0.333333333,24.66666667,3.333333333,3.333333333,26.33333333,18.33333333,14.66666667,4.013938257,0,30.33384945,34.66844584,82684,0,1163,0,57,WEBER
153,570153,14,34.30158442,2.450113173,21.05928992,0,0,0,0,0.333333333,0,1,1.666666667,17.05923759,0,0,1.000052329,60843,0,0,0,57,WEBER
154,570154,56.33333333,174.141154,3.091263089,72.08611008,0,0,0.333333333,0,0,0,3.333333333,0.666666667,25.08711411,0,38.99883899,3.666823653,60843,0,0,0,57,WEBER
155,570155,122.3333333,392.1698593,3.205748169,58.81692156,0,0.333333333,0,0,0.666666667,1.666666667,4.333333333,0.666666667,43.14983626,0,0,8.000418629,60843,0,0,0,57,WEBER
156,570156,108.6666667,341.3754294,3.141491682,49.77505446,0,0.333333333,0.666666667,0,1.666666667,1.666666667,5.333333333,1.666666667,31.10802149,0,0,7.333699634,60843,0,0,0,57,WEBER
157,570157,45.33333333,104.2260946,2.299105027,36.77832971,0,0,0,0,0,0,1.666666667,0,32.11150606,0,0,3.000156986,60843,0,0,0,57,WEBER
158,570158,244.6666667,701.8760477,2.868703192,99.01342563,0,20.33333333,0.333333333,5.666666667,6.666666667,3.333333333,12.33333333,13,4.013938257,0,16.33193112,17.00088959,56064,768,0,0,57,WEBER
159,570159,545,1638.931575,3.0072139,315.4001365,0,0.666666667,0.333333333,3.666666667,12.33333333,197.3333333,3.666666667,7.333333333,18.73147869,0,34.0000027,37.33532182,60183,0,0,1997,57,WEBER
160,570160,97.66666667,255.2931244,2.613922775,57.02109759,0,0,0,0,0.333333333,0.333333333,0,8.666666667,7.02439195,0,33.99633934,6.667032967,74507,0,0,0,57,WEBER
161,570161,252.3333333,708.1514828,2.806412745,97.34684658,0,0,0.333333333,0,0,2,1.666666667,0,2.006969129,0,74.00565453,17.33422292,74507,0,0,0,57,WEBER
162,570162,660.6666667,1535.357393,2.323951655,1031.06298,48.66666667,1,375,165.6666667,13,173,46.66666667,116.6666667,16.72485933,0,29.6690992,45.00235479,74507,0,0,0,57,WEBER
163,570163,6.333333333,15.83337559,2.500006673,45.67020356,0,0,0,0,0.666666667,7,1.333333333,35.33333333,1.003484564,0,0,0.333385662,74507,0,0,0,57,WEBER
164,570164,34.66666667,104.22659,3.006536249,28.34393496,0,0,0,0,0,0.333333333,0,2.333333333,2.006969129,0,21.33686117,2.333437991,74507,0,0,0,57,WEBER
165,570165,28.33333333,74.87154154,2.642524996,193.0168431,38.66666667,0,8.666666667,5.333333333,2.666666667,55.33333333,0.666666667,35.66666667,1.003484564,0,43.01325388,2.000104657,74507,0,0,0,57,WEBER
166,570166,93,263.5337395,2.833696124,39.4416688,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,31.10802149,0,0,6.000313972,68646,0,0,0,57,WEBER
167,570167,23,60.0279712,2.609911791,24.06282681,0,0,0.666666667,0,0,1.333333333,0.666666667,1.333333333,18.06272216,0,0,2.000104657,68532,0,0,0,57,WEBER
168,570168,100,283.9837773,2.839837773,55.42429831,11.33333333,0,0,3,2,1.666666667,1.666666667,2.666666667,26.09059867,0,0,7.0003663,68532,0,0,0,57,WEBER
169,570169,167,452.8583044,2.711726374,105.7648101,0,0.333333333,0,0.666666667,3.333333333,58.33333333,2,1.666666667,28.0975678,0,0,11.33390895,68532,0,0,0,57,WEBER
170,570170,9.666666667,29.35241599,3.036456826,16.35147582,0,0,0,0,0,0.333333333,0.333333333,0,5.017422821,0,10.00071967,0.666666667,74607,0,0,0,57,WEBER
171,570171,61.33333333,176.1241972,2.871590172,61.4236377,0,0,0,0,0,0,0,1,25.08711411,0,31.00298095,4.333542648,74607,0,0,0,57,WEBER
172,570172,81.66666667,221.6443679,2.714012668,22.34422106,0,0,0,0,0,0,0,0,3.010453693,0,14.00017239,5.333594976,74607,0,0,0,57,WEBER
173,570173,222.3333333,626.6739536,2.81862348,729.4391694,195,38.66666667,12.33333333,0.666666667,150,27.66666667,18,193.6666667,27.76318953,0,50.34186159,15.33411826,74607,0,0,0,57,WEBER
174,570174,11,35.29592837,3.208720761,15.33342122,0,0,0,0,0,0,0,0,0,0,14.3333689,1.000052329,80065,0,0,0,57,WEBER
175,570175,15,35.29095549,2.352730366,103.781325,0,0,0,0,0,0,0,0,0,89.11347518,13.66779748,1.000052329,80065,0,0,0,57,WEBER
176,570176,465,1372.768152,2.952189574,136.0196844,0,0,0.666666667,0,0.333333333,1,0,4.333333333,3.010453693,0,94.67417049,32.00172684,80065,0,0,0,57,WEBER
177,570177,261,790.6086273,3.029151829,946.3388828,10.66666667,131.6666667,504,20,55,133.6666667,4.666666667,58.33333333,2.006969129,0,8.330971758,18.00094192,74269,0,0,0,57,WEBER
178,570178,574,1824.289952,3.178205492,807.3583186,22.33333333,1.333333333,232,147.3333333,0.666666667,69.66666667,134.6666667,139.6666667,5.68652912,0,15.00308198,39.00204082,74269,0,0,0,57,WEBER
179,570179,271,968.3731849,3.573332786,127.6673429,14,4,10.33333333,12,1.666666667,1.666666667,2,11.33333333,4.013938257,0,48.31912941,18.33427525,74269,0,0,0,57,WEBER
180,570180,17.66666667,58.05291308,3.286013948,3.332666902,0,0,0,0,0,0,0,0,0,0,2.332614574,1.000052329,82031,0,0,0,57,WEBER
181,570181,103,320.2645243,3.109364314,17.00050328,0,0,0,9.333333333,0,0,0,0,0,0,0.666803644,7.0003663,82031,0,0,0,57,WEBER
182,570182,47.66666667,131.6120276,2.761091488,66.33714098,0,0,0.333333333,0,0.333333333,0,1,1.333333333,0,0,60.00359833,3.333542648,75428,0,0,0,57,WEBER
183,570183,874.3333333,2765.304545,3.162757772,421.6699275,1.333333333,1.666666667,4.333333333,10.33333333,12.66666667,275,28.33333333,22.66666667,0,0,5.333402138,60.00319205,89059,583,0,1895,57,WEBER
184,570184,891,2699.664489,3.029926475,113.6681162,0,0,4.666666667,0,0.666666667,0,0,3,0,0,44.33159081,61.00319205,75428,0,0,0,57,WEBER
185,570185,407,968.051941,2.378505997,205.6500823,0,1.333333333,0.666666667,0.333333333,6,5,5,65.66666667,2.006969129,0,91.64164794,28.0014652,47778,0,0,0,57,WEBER
186,570186,169.3333333,450.2244551,2.658805837,707.6602265,52.66666667,109,2.666666667,1,85,55,142.3333333,158.6666667,3.010453693,0,86.64914489,11.66729461,47778,0,0,0,57,WEBER
187,570187,590,1913.009886,3.242389637,220.3428945,0.333333333,0.333333333,0.333333333,0.333333333,27.33333333,72.33333333,10,18.33333333,0,0,50.67413469,40.33542648,85949,753,0,0,57,WEBER
188,570188,175.3333333,561.0443933,3.199872965,17.00145008,0,0,0,0,0,0,0.333333333,0,0,0,4.667488803,12.00062794,84050,0,0,0,57,WEBER
189,570189,345,1155.072686,3.348036772,130.6692588,0,0.333333333,0.333333333,0,0,82.66666667,5.333333333,7.333333333,0,0,11.0013363,23.66792255,63268,0,681,0,57,WEBER
190,570190,350,966.0708652,2.760202472,31.66905273,0,0.333333333,0,0,0,0,0.666666667,3,0,0,3.667796842,24.00125589,68447,0,0,0,57,WEBER
191,570191,510.3333333,1378.028321,2.700251445,199.6706387,15.33333333,13.33333333,0,0.333333333,10,64.33333333,11.66666667,31,0,0,19.0021929,34.66844584,63759,550,0,0,57,WEBER
192,570192,470,1377.042376,2.929877396,58.34594096,0,10.66666667,0,0,4.333333333,2.666666667,1,2,3.010453693,0,2.333812753,32.33500785,70707,0,0,0,57,WEBER
193,570193,154.3333333,483.8611216,3.135169254,2067.015831,14,134,303.3333333,1162.666667,18,128,1.666666667,282.6666667,4.013938257,0,8.001369896,10.66718995,62747,0,0,0,57,WEBER
194,570194,129.6666667,407.3424488,3.141458474,2124.330486,0,1,1152,371.3333333,5.333333333,187,1,367.3333333,0,0,30.33001513,9.000470958,62747,0,0,0,57,WEBER
195,570195,448,1286.703636,2.872106329,438.0162914,12.33333333,31,15,153.3333333,10.66666667,50.33333333,32.33333333,68.33333333,3.010453693,0,31.33744424,30.33506018,45645,0,0,0,57,WEBER
196,570196,1440.666667,3848.125082,2.671072477,1002.691355,18.33333333,47.66666667,3.666666667,0,2,308.6666667,174.3333333,236.6666667,2.006969129,0,111.0126433,98.33840921,63780,1436,1149,0,57,WEBER
197,570197,84.66666667,241.7398225,2.855194754,119.0216051,1,6.333333333,3,1,2,5.666666667,1,29,1.003484564,0,63.35124457,5.666875981,57050,0,0,0,57,WEBER
198,570198,809,2387.96869,2.951753634,318.3468478,39.66666667,50,1.333333333,4.333333333,3.333333333,16,5.666666667,61,0,0,81.67735542,55.33615908,57050,0,0,0,57,WEBER
199,570199,400.6666667,1231.255196,3.073016296,422.6678742,4.333333333,4,1,8.666666667,11.33333333,59.33333333,5,301,0,0,0.666461307,27.33474621,57050,0,0,0,57,WEBER
200,570200,337.3333333,899.1009602,2.665319052,1778.341087,621.3333333,188,171.6666667,89,14,75.66666667,31.66666667,530.6666667,1.003484564,0,32.33645132,23.00115123,61063,624,0,0,57,WEBER
201,570201,513.3333333,1295.900067,2.524480649,968.0088006,175,83,0.333333333,0,5.333333333,239.6666667,199,228.6666667,2.006969129,0,0,35.0018315,58354,0,0,0,57,WEBER
202,570202,126.3333333,349.2911166,2.764837334,21.0087585,0,0,0,0,0,0,0,0,1.672590863,0,10.33569668,9.000470958,58354,0,0,0,57,WEBER
203,570203,275,784.0097835,2.850944667,68.68846735,0,0,11,0,0,2,6,0,6.020907386,0,24.66656572,19.00099424,59979,0,0,0,57,WEBER
204,570204,492.3333333,1418.604024,2.881389352,341.6688048,19.33333333,124.6666667,1.333333333,0.333333333,11.66666667,85,22.33333333,38.66666667,0,0,4.667077956,33.66839351,66466,524,0,0,57,WEBER
205,570205,326.3333333,1012.917166,3.103934116,49.00592975,0,0,0.333333333,0,0,4,7,0,0,0,15.33805952,22.33453689,66466,0,0,0,57,WEBER
206,570206,22.66666667,58.05033502,2.561044192,9.33801837,0.333333333,0,0,0,0.333333333,0,0.333333333,0,1.003484564,0,5.334429149,2.000104657,66466,0,0,0,57,WEBER
207,570207,998.6666667,2719.453768,2.723084547,351.0204666,1.333333333,24.66666667,9.333333333,0.333333333,60,9,79.66666667,32.33333333,1.003484564,0,65.34675707,68.00355835,34574,555,0,0,57,WEBER
208,570208,881,2645.245448,3.002548749,193.0102212,5,0.333333333,0.333333333,3,6,84.33333333,0.666666667,11.33333333,1.003484564,0,21.0035969,60.00313972,54132,428,0,0,57,WEBER
209,570209,1261,3489.314825,2.767101368,244.0094009,8,0,0,0.666666667,2.333333333,3.333333333,74.33333333,24.66666667,0,0,44.67146267,86.00460492,33306,0,0,0,57,WEBER
210,570210,615,1795.930652,2.920212443,49.33669546,0,0,0.333333333,0,0.333333333,0,0.333333333,1,0,0,5.334497658,42.0021978,45718,0,0,0,57,WEBER
211,570211,238.3333333,723.6505747,3.036296118,64.36182456,4.333333333,0,5,0,3,0.666666667,15.33333333,5,7.693498249,0,7.334155722,16.00083726,62747,0,0,0,57,WEBER
212,570212,26,85.09710655,3.272965636,354.019534,7.333333333,15.33333333,17.66666667,5.333333333,13,116,15.66666667,113.6666667,3.679210224,0,44.34021911,2.000104657,62747,426,183,183,57,WEBER
213,570213,246.6666667,707.8128775,2.869511665,239.3662815,37,7.666666667,0.666666667,0.666666667,9.333333333,62.66666667,0.333333333,38.66666667,8.027876514,0,57.33751543,17.00088959,62747,462,0,0,57,WEBER
214,570214,335,810.7244015,2.42007284,743.6668434,0,0.666666667,4,0.666666667,1.666666667,370.3333333,297.6666667,42.33333333,0,0,3.332306534,23.00120356,45090,503,0,0,57,WEBER
215,570215,0,0,0,5544.355497,748,28.66666667,1255,490,718.3333333,1027.333333,15,1111.666667,0,0,150.3554969,0,45090,0,0,0,57,WEBER
216,570216,0,0,0,7870.692492,47.66666667,4.666666667,982,529,110,4571.666667,30,1499,4.013938257,0,92.67855396,0,45090,0,0,0,57,WEBER
217,570217,1121.666667,3343.809845,2.981108331,252.6761428,1,1,1,0.333333333,7.333333333,84.33333333,0,47.66666667,2.006969129,0,31.33186335,76.67064364,44718,0,0,0,57,WEBER
218,570218,508.6666667,1567.363659,3.08131781,625.3452588,137.6666667,1.666666667,108.6666667,6,32,42.33333333,13.33333333,219.6666667,1.003484564,0,28.33994271,34.66849817,44718,0,0,0,57,WEBER
219,570219,836.6666667,2060.115103,2.462288968,1191.672577,219.3333333,100.6666667,1,6,71.33333333,125,95,506.6666667,0,0,10.00297953,56.66959707,31000,425,0,0,57,WEBER
220,570220,739.3333333,1715.122749,2.319823375,1696.006717,451,13.33333333,21.66666667,0,5,694,82.33333333,374.3333333,1.003484564,0,3.000616396,50.33594976,30234,0,0,0,57,WEBER
221,570221,826,1943.046609,2.35235667,534.667152,129.3333333,7.333333333,10.66666667,1,12,111,1,184.6666667,0,0,21.33083592,56.33631606,27691,559,862,0,57,WEBER
222,570222,737.6666667,1989.201928,2.696613548,260.3388062,73,0.333333333,0.333333333,3,1,37.66666667,2,52.33333333,3.010453693,0,36.9924027,50.6692831,46822,462,0,0,57,WEBER
223,570223,110.6666667,286.9539663,2.592957527,8.667085296,0,0,0,0,1,0,0.333333333,0,0,0,0,7.333751962,46959,0,0,0,57,WEBER
224,570224,522.6666667,1375.726944,2.632130632,62.33638168,0,0.333333333,0,0.333333333,3.333333333,2.333333333,3.666666667,10.66666667,0,0,5.667831182,36.00188383,48047,0,0,0,57,WEBER
225,570225,519.3333333,1343.397676,2.586773446,58.33307726,0,0,0.666666667,4,1.333333333,0,0,6.333333333,0,0,10.66457909,35.33516484,48151,0,0,0,57,WEBER
226,570226,325.6666667,931.1155165,2.859105987,77.33376606,27,0,0,0,0,5.333333333,1,17,0,0,4.999281494,22.00115123,34092,0,0,0,57,WEBER
227,570227,465,1182.778412,2.543609488,1133.029108,80.33333333,249.3333333,0.333333333,0,1.666666667,142.6666667,78.33333333,448,0,0,100.3607664,32.00167452,36708,3.5,3.5,0,57,WEBER
228,570228,327.6666667,844.3663466,2.576906449,363.3502385,0.666666667,3,0,16.66666667,2,110.3333333,118.6666667,36.33333333,0,0,53.34908726,22.33448456,37097,0,0,1253,57,WEBER
229,570229,508.6666667,1156.374332,2.273344035,668.3355919,0.333333333,1.333333333,0,0.666666667,7,475.3333333,85,62,0,0,2.00047944,34.66844584,48456,502.1538462,15.92307692,15.92307692,57,WEBER
230,570230,444,982.5599791,2.212972926,41.33418443,0,2.333333333,0.666666667,0.333333333,0.333333333,2.333333333,0.666666667,2.333333333,0,0,2.332614574,30.00156986,51091,0,0,0,57,WEBER
231,570231,626.6666667,1471.028977,2.347386665,56.33799697,0,1.666666667,0,0,0,0.333333333,0.333333333,3,0,0,8.002465838,43.0021978,50361,0,0,0,57,WEBER
232,570232,27.33333333,82.12604914,3.004611554,30.75040087,0,0,0.333333333,0,0,0,4.333333333,0,24.08362954,0,0,2.000104657,79557,0,0,0,57,WEBER
233,570233,52,155.6815751,2.993876444,23.36141916,4.333333333,0,0,6.666666667,0,0,0,0.333333333,8.027876514,0,0,4.000209315,79557,0,0,0,57,WEBER
234,570234,107.6666667,308.724823,2.867413216,35.04566564,9.333333333,0.333333333,3.666666667,0,1,0.666666667,0,0,13.04529934,0,0,7.0003663,79557,0,0,0,57,WEBER
235,570235,67.33333333,201.8568598,2.997874155,15.02813816,0,0,0,0,1.333333333,0,0.333333333,0.333333333,8.027876514,0,0,5.000261643,79557,0,0,0,57,WEBER
236,570236,90.66666667,275.7417915,3.04126976,15.02470592,0,0,0,0,1,0,0,1,7.02439195,0,0,6.000313972,79557,0,0,0,57,WEBER
237,570237,43.66666667,135.891014,3.112007954,9.354397705,0,0,0,0,0,0,0.333333333,0,6.020907386,0,0,3.000156986,79557,0,0,0,57,WEBER
238,570238,193.6666667,588.4101839,3.038262567,62.68099586,0,0,6,0,0.333333333,1,0,0,2.006969129,0,40.00667979,13.33401361,79557,0,0,0,57,WEBER
239,570239,7,22.75834161,3.251191659,13.03833021,0,0,0,0,0.333333333,0,1.666666667,0,11.03833021,0,0,0,79557,0,0,0,57,WEBER
240,570240,66,200.8674955,3.043446902,13.35798693,0,0,0,0,0.333333333,0,0.666666667,0.666666667,7.02439195,0,0,4.66692831,79557,0,0,0,57,WEBER
241,570241,93.66666667,290.9115384,3.105817136,32.67743433,0,0,0,23.33333333,0.333333333,0,0,0,3.010453693,0,0,6.000313972,79557,0,0,0,57,WEBER
242,570242,55.66666667,164.5829629,2.956580172,16.35827704,0,0,0.666666667,0,2,0,1,0,7.02439195,0,1.667009109,4.000209315,79557,0,0,0,57,WEBER
243,570243,137.3333333,411.6321406,2.997321412,123.6789209,0.333333333,1,1.333333333,4,7.666666667,10.66666667,0.333333333,58.66666667,4.013938257,0,26.33117836,9.333804291,51279,0,0,0,57,WEBER
244,570244,63,168.6100408,2.676349854,692.0705544,27.33333333,8.333333333,27.33333333,106.3333333,6.333333333,23.33333333,5,82.66666667,0,0,401.0700834,4.333804291,51279,0,0,0,57,WEBER
245,570245,46,111.1375323,2.416033311,374.3652187,0.333333333,0.333333333,7.666666667,22.33333333,2,290.6666667,1,26,8.027876514,0,12.67057091,3.333437991,51279,0,0,0,57,WEBER
246,570246,239,668.8967273,2.798731077,524.6883352,45.66666667,14.33333333,121.3333333,62,16,54,1.333333333,176,5.017422821,0,12.67002283,16.33422292,51279,0,0,0,57,WEBER
247,570247,104,242.4382279,2.331136807,1188.332561,40.66666667,35.33333333,341.6666667,331.6666667,72,146,35,67,0,0,111.6654756,7.333751962,51279,13,3,0,57,WEBER
248,570248,49.66666667,128.9741757,2.596795483,245.3710348,3.333333333,0,4.333333333,3.666666667,179,5.333333333,0,8,9.031361079,0,29.33946445,3.333542648,51279,0,0,0,57,WEBER
249,570249,86.66666667,219.3420003,2.530869234,816.0020947,45,8.333333333,128.3333333,155,78.33333333,86.33333333,53.66666667,246.3333333,0,0,8.668447367,6.000313972,51279,0,0,0,57,WEBER
250,570250,50,143.4765897,2.869531793,9.350913141,0,0,0,0,0.333333333,0,0,1,5.017422821,0,0,3.000156986,85322,0,0,0,57,WEBER
251,570251,92.33333333,305.0930746,3.304257125,18.01773679,0,0,0.333333333,0,0.333333333,1,0.666666667,4.666666667,5.017422821,0,0,6.000313972,85322,0,0,0,57,WEBER
252,570252,105.6666667,343.6839504,3.252529499,12.68445579,0,0,0,0,0.333333333,0,0.333333333,0,5.017422821,0,0,7.0003663,85322,0,0,0,57,WEBER
253,570253,21.66666667,64.97604735,2.998894493,3.67020356,0,0,0,0,0,0.333333333,0.333333333,0.666666667,1.003484564,0,0,1.333385662,85322,0,0,0,57,WEBER
254,570254,164.3333333,516.4985461,3.142993181,61.69189047,0,0,0.333333333,0,0.333333333,0.666666667,0.666666667,5,4.683044556,0,38.67498929,11.33385662,85322,0,0,0,57,WEBER
255,570255,79,236.1612325,2.98938269,125.3671079,0,0,0,0.666666667,0.333333333,72.33333333,7,1,8.696633045,0,30.0034942,5.333647305,85322,812,0,0,57,WEBER
256,570256,234.6666667,790.6005742,3.369036538,128.0078064,0.333333333,1.333333333,1,0.333333333,10.33333333,74.66666667,2.666666667,19.33333333,2.006969129,0,0,16.00083726,85322,670,287,0,57,WEBER
257,570257,209.6666667,641.528508,3.05975441,116.0354617,12.66666667,0,0.666666667,0.333333333,0.666666667,0.666666667,1.333333333,0,6.020907386,0,79.34710274,14.33411826,85322,0,0,0,57,WEBER
258,570258,289.6666667,971.6844627,3.354491816,100.0169653,0,0,0,0.333333333,2,2.333333333,20,23.66666667,5.017422821,0,26.66516262,20.00104657,85322,0,0,0,57,WEBER
259,570259,61.33333333,195.589844,3.188964847,103.3570105,0,0,0.333333333,0.333333333,1.666666667,6.666666667,2,51,4.683044556,0,32.6737566,4.000209315,85322,0,0,0,57,WEBER
260,570260,24,66.61348334,2.775561806,3166.992866,207.3333333,13.33333333,1142,464,804.6666667,147,134,215,0,0,37.9928138,1.666718995,22791,0,0,0,57,WEBER
261,570261,29.66666667,84.43610342,2.846160789,1470.464168,102.6666667,0,602.6666667,167.6666667,94.66666667,94,14.33333333,227,1.003484564,89.11347518,75.34710384,2.000104657,22791,0,0,0,57,WEBER
262,570262,9.333333333,25.06638772,2.685684399,695.6623722,15,0,95,445.6666667,11,18.33333333,0,95,0,0,14.66231992,1.000052329,22791,0,0,0,57,WEBER
263,570263,0.666666667,2.310447769,3.465671653,655.3360047,0,0,4.333333333,442.6666667,1.666666667,35,0,163,0,0,8.669337991,0,22791,0,0,0,57,WEBER
264,570264,7,13.8526865,1.978955214,4391.001541,22,64,2639.666667,46.66666667,64,686.3333333,25.66666667,837.6666667,0,0,5.001541149,0,22791,0,0,0,57,WEBER
265,570265,157,482.5446037,3.073532508,109.3927772,0,0,0,0,0,0,0,0,17.05923759,0,81.66629735,10.66724228,81994,0,0,0,57,WEBER
266,570266,73,217.6841227,2.981974283,49.37876651,0,0,0,0,0.333333333,0,0.666666667,0,10.36922391,0,33.00928096,5.000261643,81994,0,0,0,57,WEBER
267,570267,330,1033.36139,3.131398151,105.0497436,0,0,0,0.666666667,0.333333333,0,1.333333333,0.666666667,11.70708674,0,68.00811999,22.33453689,81994,0,0,0,57,WEBER
268,570268,506,1628.044404,3.217479059,229.055821,3,0,18,3.333333333,9.666666667,14.66666667,37.33333333,7.333333333,8.027876514,0,93.35949861,34.33511251,81994,0,0,0,57,WEBER
269,570269,253.6666667,790.6127999,3.116739027,122.0946613,0,0,0,0,0,0,0,0,24.41800781,0,80.34237826,17.33427525,80294,0,0,0,57,WEBER
270,570270,461.3333333,1460.490777,3.165803708,104.0519652,9.333333333,0,1,0,1,11,3.666666667,7.666666667,13.71440563,0,25.33593741,31.33495552,80294,0,0,0,57,WEBER
271,570271,356.6666667,1075.578051,3.015639395,242.3987027,12,0.333333333,24.33333333,25.33333333,2,69.33333333,2.666666667,21,18.06272216,0,43.00133902,24.33464155,80294,634,0,0,57,WEBER
272,570272,461,1582.189061,3.432080393,66.00404597,0,0,0,0,12,1.666666667,1.333333333,11.33333333,1.003484564,0,7.332272553,31.33495552,81969,0,0,0,57,WEBER
273,570273,221.3333333,752.0174732,3.397669307,201.6674516,0,0.333333333,5.333333333,3.333333333,0.333333333,161.6666667,8.333333333,7.333333333,0,0,0,15.00078493,81969,535,1042,0,57,WEBER
274,570274,302,1014.22595,3.358364073,58.01675955,0,0,0,0,0,0.666666667,1.333333333,7.333333333,4.683044556,0,23.33261609,20.66776557,81969,0,0,0,57,WEBER
275,570275,417.3333333,1372.110405,3.287804486,250.0181777,0.333333333,0.333333333,1,0.333333333,2.333333333,71.66666667,1.333333333,10.66666667,3.010453693,0,130.6728732,28.33485086,81969,818,0,0,57,WEBER
276,570276,1151.666667,3725.759174,3.235102032,435.6707485,48,4,0.333333333,11.33333333,15,91,16,169.3333333,0,0,2.00000019,78.6707483,67121,697,0,0,57,WEBER
277,570277,259,739.1602568,2.853900605,171.3687963,0.666666667,0.666666667,0.333333333,0.333333333,3,1.666666667,3.333333333,5,0,0,139.0345211,17.33427525,67121,0,0,0,57,WEBER
278,570278,519.3333333,1543.906165,2.972861679,485.3334102,10,28,2,1.333333333,41.33333333,26.33333333,141,76.66666667,0,0,122.9982977,35.66844584,67121,0,0,0,57,WEBER
279,570279,1091.333333,2680.215241,2.455908895,150.6852138,11,4,8,4.666666667,3,1.666666667,5.666666667,7,2.006969129,0,29.34103901,74.33720565,55904,0,0,0,57,WEBER
280,570280,1150,3813.168058,3.315798311,709.0100078,160.6666667,154,3.333333333,1.333333333,10.33333333,85,65,106,0,0,45.00592618,78.33741497,59574,554,0,0,57,WEBER
281,570281,836.6666667,1885.637677,2.253750212,193.3358714,0,0,0,0,85,3,1.666666667,41,0,0,5.332888633,57.33631606,38531,0,0,0,57,WEBER
282,570282,504.3333333,1430.808447,2.837029306,1411.66824,11.66666667,3,93,4.666666667,275.3333333,153.3333333,5,830.6666667,0,0,0.666461307,34.33511251,58603,451,0,0,57,WEBER
283,570283,389.6666667,1113.177134,2.856742003,116.6680272,0,0,0,0,0,75.33333333,14,0.666666667,0,0,0,26.66802721,51073,520,0,0,57,WEBER
284,570284,454,1221.036083,2.68950679,472.3389628,25.33333333,7,0,5.333333333,20.33333333,268,3.666666667,95.33333333,0,0,16.33734064,31.00162219,54372,0,804,1677,57,WEBER
285,570285,781,1962.82521,2.513220499,211.6694401,37.33333333,29.66666667,18,1,8.333333333,10,10.33333333,43.66666667,0,0,0,53.33610675,45228,0,0,0,57,WEBER
286,570286,1257.333333,3854.082991,3.065283397,143.0043976,0,0,0,0.333333333,1.666666667,4.333333333,50,0.333333333,0,0,0.333230653,86.00450026,61880,0,0,0,57,WEBER
287,570287,323.6666667,991.1498376,3.062254905,486.0225042,67.33333333,89.66666667,0,0.333333333,7,42.33333333,77,65,0,0,115.354634,22.00120356,60436,0,0,0,57,WEBER
288,570288,818,2524.21506,3.085837482,160.3354541,1,5,5.333333333,0.333333333,2,3,57.33333333,11.66666667,1.003484564,0,17.66232015,56.00298273,71619,0,0,0,57,WEBER
289,570289,718,2342.1337,3.262024652,80.67772395,0,0,0,0,0,0,0,0,0,0,31.67515985,49.0025641,77648,0,0,0,57,WEBER
290,570290,461,1523.161105,3.304037105,373.3330758,148,9,0,4.333333333,0.666666667,2.666666667,87,40.33333333,0,0,49.99812031,31.33495552,77035,0,0,0,57,WEBER
291,570291,467.3333333,1400.460425,2.996705616,243.0030101,24.33333333,23,53.66666667,4.333333333,2.666666667,17.66666667,63,16.66666667,0,0,5.668002244,32.00167452,54657,0,0,0,57,WEBER
