TAZID,CO_TAZID,TOTHH,TOTPOP,HHSIZE,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1532,351532,674,1995.697882,2.960976086,126.002771,0,0,0,2,15,4,23,2,0,0,12.99954244,67.00322853,77428,0,0,0,35,SALT LAKE
1533,351533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77428,0,0,0,35,SALT LAKE
1534,351534,119,343.0557441,2.882821379,12.00057824,0,0,0,0,0,0,0,0,0,0,0,12.00057824,77428,0,0,0,35,SALT LAKE
1535,351535,1432,4634.143465,3.236133705,337.0056459,7,0,1,0,38,107,8,0,0,0,33.9988033,142.0068425,77428,1240,0,0,35,SALT LAKE
1536,351536,254,928.9487003,3.657278348,192.0012047,4,0,1,0,1,55,88,18,0,0,0,25.00120467,77428,0,0,0,35,SALT LAKE
1537,351537,751,2440.899438,3.250198985,231.0032621,2,31,0,4,29,1,12,67,0,0,9.99964803,75.00361402,77428,0,0,0,35,SALT LAKE
1538,351538,526,1643.005741,3.123585059,52.00250572,0,0,0,0,0,0,0,0,0,0,0,52.00250572,77428,0,0,0,35,SALT LAKE
1539,351539,326,961.7124512,2.950038194,77.00154198,0,0,0,0,0,45,0,0,0,0,0,32.00154198,77428,700,300,0,35,SALT LAKE
1540,351540,372,1130.349404,3.038573667,182.0017829,4,15,10,0,44,44,16,12,0,0,0,37.00178292,77428,0,0,0,35,SALT LAKE
1541,351541,694,2350.317303,3.386624356,482.9929418,1,7,0,0,0,110,0,1,0,0,294.9896169,69.0033249,77428,1014,0,0,35,SALT LAKE
1542,351542,494,1756.715229,3.556103702,151.0020444,0,0,1,0,46,8,0,38,0,0,8.999683227,49.00236116,77428,0,0,0,35,SALT LAKE
1543,351543,129,456.7652323,3.540815754,198.9982226,110,17,0,0,2,34,14,8,0.997596154,0,0,13.00062643,77428,346,148,0,35,SALT LAKE
1544,351544,127,422.074202,3.323418913,466.9993241,254,16,0,2,16,8,47,74,0,0,36.99869771,13.00062643,99159,0,0,0,35,SALT LAKE
1545,351545,1299,3993.323044,3.074151689,1053.999353,162,413,2,28,1,20,7,97,0,0,194.9931366,129.0062161,99159,0,0,0,35,SALT LAKE
1546,351546,471,1668.060374,3.541529456,121.9926494,1,0,0,21,13,1,23,12,3.990384615,0,0,47.00226479,99159,0,0,0,35,SALT LAKE
1547,351547,465,1244.058892,2.675395467,1916.002217,882,516,0,0,294,36,45,97,0,0,0,46.0022166,99159,0,294,294,35,SALT LAKE
1548,351548,194,685.1478485,3.531689941,99.00091555,0,1,0,0,4,65,2,8,0,0,0,19.00091555,99159,0,0,0,35,SALT LAKE
1549,351549,290,1097.585653,3.784778114,37.00139742,0,0,0,0,0,0,7,1,0,0,0,29.00139742,99159,0,0,0,35,SALT LAKE
1550,351550,607,2103.625532,3.465610432,560.0028912,53,29,21,1,27,180,124,65,0,0,0,60.00289122,72016,803,0,0,35,SALT LAKE
1551,351551,215,790.1845791,3.675277112,144.0006952,13,26,0,0,3,16,21,35,0,0,8.999683227,21.00101193,119962,0,0,0,35,SALT LAKE
1552,351552,48,161.8914747,3.372739056,182.9998538,12,0,0,0,53,37,29,36,0,0,10.99961283,5.000240935,119962,143,64,59,35,SALT LAKE
1553,351553,472,1296.095438,2.745964911,1142.999157,247,255,4,2,1,244,239,83,0.997596154,0,19.99929606,47.00226479,66910,0,6,26,35,SALT LAKE
1554,351554,299,914.4941044,3.05850871,156.0014456,0,0,0,8,4,110,4,0,0,0,0,30.00144561,66910,983,0,0,35,SALT LAKE
1555,351555,409,1362.586579,3.331507528,231.0019757,6,0,0,0,98,11,36,39,0,0,0,41.00197567,107406,0,0,0,35,SALT LAKE
1556,351556,155,538.6746094,3.475320061,213.9922794,5,0,1,2,57,7,18,71,2.992788462,0,34.9987681,15.0007228,67943,651,0,0,35,SALT LAKE
1557,351557,340,1183.349589,3.480439968,9884.001638,450,418,66,251,3361,987,162,4155,0,0,0,34.00163836,101499,0,0,0,35,SALT LAKE
1558,351558,267,1003.14896,3.75711221,27.9988972,0,0,0,0,0,0,0,0,0.997596154,0,0,27.00130105,103139,0,0,0,35,SALT LAKE
1559,351559,224,818.1301313,3.652366658,22.00106011,0,0,0,0,0,0,0,0,0,0,0,22.00106011,103139,0,0,0,35,SALT LAKE
1560,351560,364,932.8032593,2.562646317,2382.00096,230,1,99,331,923,94,232,414,0,0,21.99922567,36.00173473,69269,0,0,0,35,SALT LAKE
1561,351561,353,872.0939562,2.470521122,3008.996724,113,9,1425,6,670,117,115,378,0,0,140.9950372,35.00168654,69269,0,0,0,35,SALT LAKE
1562,351562,39,99.25489226,2.544997237,1100.996884,155,39,6,1,465,54,61,222,0,0,93.99669148,4.000192748,69269,0,0,0,35,SALT LAKE
1563,351563,1168,2780.100623,2.380223136,2782.004041,0,0,0,96,598,62,14,1852,0,0,43.99845133,116.0055897,69269,0,0,0,35,SALT LAKE
1564,351564,3,12.5273165,4.175772167,1721.989818,887,51,56,11,29,155,218,93,0.997596154,0,220.9922215,0,69269,0,262,262,35,SALT LAKE
1565,351565,1319,4743.034754,3.595932338,427.0039086,12,1,0,1,57,112,0,112,0.997596154,0,0,131.0063125,55559,956,0,0,35,SALT LAKE
1566,351566,175,666.8386936,3.810506821,756.9695692,27,123,3,1,29,18,330,196,12.96875,0,0,17.00081918,88226,0,0,0,35,SALT LAKE
1567,351567,305,1179.49503,3.86719682,539.9940229,161,142,0,0,3,8,103,84,2.992788462,0,5.999788818,30.00144561,88226,0,0,0,35,SALT LAKE
1568,351568,223,886.5485522,3.975554046,123.9986563,0,0,0,0,21,31,6,43,0.997596154,0,0,22.00106011,88226,143,25,0,35,SALT LAKE
1569,351569,691,2678.918451,3.876871854,457.0029729,2,42,1,1,22,215,21,74,0,0,9.99964803,69.0033249,86868,0,0,2157,35,SALT LAKE
1570,351570,542,1563.023643,2.883807459,414.0005959,22,20,1,5,20,43,92,100,0,0,56.99799377,54.0026021,79958,0,0,0,35,SALT LAKE
1571,351571,681,2369.590098,3.4795743,1078.002925,260,150,5,6,58,115,56,350,0,0,9.99964803,68.00327671,73504,616,0,0,35,SALT LAKE
1572,351572,692,2334.899067,3.3741316,191.0033249,24,14,7,0,23,3,4,47,0,0,0,69.0033249,68528,0,0,0,35,SALT LAKE
1573,351573,705,2319.480832,3.290043733,438.0033731,170,56,4,0,34,49,0,55,0,0,0,70.00337309,73820,0,0,0,35,SALT LAKE
1574,351574,248,951.1124141,3.835130702,69.0009583,0,0,0,4,4,10,3,16,0,0,6.999753621,25.00120467,119318,0,0,0,35,SALT LAKE
1575,351575,172,585.8929562,3.406354397,368.9836051,58,0,0,4,54,23,20,175,6.983173077,0,10.99961283,17.00081918,119318,0,0,0,35,SALT LAKE
1576,351576,290,923.166862,3.183334007,66.99658973,28,0,0,0,0,0,2,6,1.995192308,0,0,29.00139742,65228,0,0,0,35,SALT LAKE
1577,351577,23,57.81838384,2.513842776,3175.986549,101,3,1184,277,112,395,3,916,2.992788462,0,179.9936645,2.000096374,65228,0,0,140,35,SALT LAKE
1578,351578,0,0,0,5894.999613,1092,22,337,333,1426,382,14,2278,0,0,10.99961283,0,65228,0,0,0,35,SALT LAKE
1579,351579,161,606.1293906,3.764778824,16.00077099,0,0,0,0,0,0,0,0,0,0,0,16.00077099,73557,0,0,0,35,SALT LAKE
1580,351580,79,283.3100808,3.586203554,62.99798165,0,0,1,52,0,1,0,0,0.997596154,0,0,8.000385496,73557,0,0,0,35,SALT LAKE
1581,351581,350,1042.658189,2.979023397,451.9579064,1,16,1,2,5,4,5,14,12.96875,0,355.9874699,35.00168654,73557,0,0,0,35,SALT LAKE
1582,351582,287,841.2574849,2.931210749,2416.902563,17,86,1,3,22,59,333,203,16.95913462,0,1646.942031,29.00139742,79722,0,0,0,35,SALT LAKE
1583,351583,95,307.4010741,3.23580078,2394.99973,723,338,0,11,35,136,982,141,0,0,19.99929606,9.000433683,79722,829,0,0,35,SALT LAKE
1584,351584,216,856.6757205,3.966091299,621.9986081,19,0,0,10,368,15,127,61,0.997596154,0,0,21.00101193,79722,0,0,0,35,SALT LAKE
1585,351585,465,1702.751404,3.661830976,58.0022166,0,0,0,0,5,0,6,1,0,0,0,46.0022166,79722,0,0,0,35,SALT LAKE
1586,351586,386,1590.969195,4.121681852,308.0018311,19,37,0,0,67,20,72,55,0,0,0,38.0018311,77774,0,0,0,35,SALT LAKE
1587,351587,302,1202.622384,3.982193325,36.99904176,0,0,0,0,1,1,4,0,0.997596154,0,0,30.00144561,77774,100.1538462,42.92307692,42.92307692,35,SALT LAKE
1588,351588,185,722.729798,3.906647557,270.0008674,5,0,1,1,1,228,15,1,0,0,0,18.00086737,77774,0,0,0,35,SALT LAKE
1589,351589,321,1231.531576,3.836546966,312.001542,1,1,0,1,13,198,6,60,0,0,0,32.00154198,67233,822,1089,0,35,SALT LAKE
1590,351590,620,1703.715044,2.74792749,946.9998903,67,135,0,13,9,252,98,223,0,0,87.99690266,62.00298759,29419,0,0,0,35,SALT LAKE
1591,351591,660,2291.535279,3.47202315,537.0000126,27,1,8,14,3,164,81,83,0,0,89.99683227,66.00318034,67964,770,0,0,35,SALT LAKE
1592,351592,528,1964.861411,3.72132843,179.9856892,28,2,0,7,0,4,7,6,5.985576923,0,67.9976066,52.00250572,64841,0,0,0,35,SALT LAKE
1593,351593,242,695.7478855,2.874991262,348.0001006,81,6,1,35,8,15,64,84,0,0,29.99894409,24.00115649,57704,59,18,0,35,SALT LAKE
1594,351594,107,300.655596,2.809865383,281.9957224,0,0,0,7,71,44,103,44,1.995192308,0,0,11.00053006,57704,0,0,0,35,SALT LAKE
1595,351595,207,594.5657138,2.872298134,463.0000968,2,8,0,0,11,24,279,92,0,0,25.99908488,21.00101193,57999,0,0,0,35,SALT LAKE
1596,351596,154,502.0562997,3.260105842,1435.955776,13,0,23,1,1,76,20,10,0,0,1276.955053,15.0007228,58474,0,0,0,35,SALT LAKE
1597,351597,59,190.8006667,3.233909605,1100.979945,254,20,3,5,8,59,8,160,0,0,577.9796561,6.000289122,65228,0,0,0,35,SALT LAKE
1598,351598,86,270.7827643,3.148636794,4496.998885,522,40,121,1327,792,615,5,1022,0,0,43.99845133,9.000433683,65228,1357,220,0,35,SALT LAKE
1599,351599,31,102.1458114,3.295026174,2543.994583,1870,0,8,0,201,284,4,16,0,0,157.9944389,3.000144561,65228,0,0,0,35,SALT LAKE
1600,351600,597,1663.242175,2.786000293,3323.997212,917,17,106,0,284,164,25,1592,0,0,159.9943685,59.00284303,65228,0,0,0,35,SALT LAKE
1601,351601,476,1355.841101,2.848405674,573.0022648,245,114,1,39,44,26,1,56,0,0,0,47.00226479,119318,0,0,0,35,SALT LAKE
1602,351602,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,119318,0,0,12,35,SALT LAKE
1603,351603,236,767.0572256,3.250242481,23.0011083,0,0,0,0,0,0,0,0,0,0,0,23.0011083,65228,0,0,0,35,SALT LAKE
1604,351604,17,55.89110438,3.287712022,4366.995289,41,84,968,87,118,1759,8,1298,1.995192308,0,0,2.000096374,119318,0,0,0,35,SALT LAKE
1605,351605,430,1276.822643,2.969354984,244.9341165,0,2,0,1,1,2,4,11,25.9375,0,154.9945445,43.00207204,85557,0,0,0,35,SALT LAKE
1606,351606,603,1844.406444,3.058717154,717.986595,0,65,4,2,0,118,6,0,0,0,462.9837038,60.00289122,85557,0,0,0,35,SALT LAKE
1607,351607,96,299.6919562,3.12179121,1582.94994,0,91,4,2,6,340,365,2,9.975961538,0,752.9734966,10.00048187,85557,0,0,0,35,SALT LAKE
1608,351608,274,843.1847643,3.077316658,839.9726859,0,0,0,0,0,0,0,0,0,0,812.9713848,27.00130105,85557,0,0,0,35,SALT LAKE
1609,351609,135,465.4379899,3.447688814,415.9974587,40,78,0,0,1,119,5,70,0,0,89.99683227,13.00062643,79722,0,986,0,35,SALT LAKE
1610,351610,169,651.4204579,3.854558922,18.99601149,0,0,0,0,0,0,0,0,1.995192308,0,0,17.00081918,103520,0,0,0,35,SALT LAKE
1611,351611,66,217.7825791,3.299736047,31.97103359,0,0,0,0,0,0,0,0,11.97115385,0,12.99954244,7.000337309,103520,0,0,0,35,SALT LAKE
1612,351612,136,449.0561145,3.301883195,39.9932519,0,0,0,3,0,3,0,11,2.992788462,0,5.999788818,14.00067462,103520,0,0,0,35,SALT LAKE
1613,351613,72,291.9828384,4.0553172,61.97534853,3,0,0,0,0,0,15,0,9.975961538,0,26.99904968,7.000337309,103520,371,159,0,35,SALT LAKE
1614,351614,117,442.3106364,3.78043279,184.9981744,0,0,1,3,1,165,2,0,0.997596154,0,0,12.00057824,103520,914,0,0,35,SALT LAKE
1615,351615,154,519.4018148,3.372739057,76.99807258,16,1,1,9,5,2,7,13,0.997596154,0,6.999753621,15.0007228,65351,0,0,0,35,SALT LAKE
1616,351616,620,1811.642694,2.922004345,180.9976167,2,0,24,46,0,7,0,22,1.995192308,0,15.99943685,62.00298759,65351,0,0,0,35,SALT LAKE
1617,351617,175,711.1661212,4.063806407,18.99601149,0,0,0,0,0,0,0,0,1.995192308,0,0,17.00081918,86350,0,0,0,35,SALT LAKE
1618,351618,171,722.729798,4.226490047,17.00081918,0,0,0,0,0,0,0,0,0,0,0,17.00081918,86350,0,0,0,35,SALT LAKE
1619,351619,167,673.5841717,4.033438154,43.99750021,0,0,0,0,0,0,0,0,0.997596154,0,25.99908488,17.00081918,86350,0,0,0,35,SALT LAKE
1620,351620,96,312.2192727,3.252284091,45.00048187,0,1,1,1,7,2,7,16,0,0,0,10.00048187,65351,0,0,0,35,SALT LAKE
1621,351621,111,421.1105623,3.79378885,11.00053006,0,0,0,0,0,0,0,0,0,0,0,11.00053006,65351,0,0,0,35,SALT LAKE
1622,351622,223,789.2209394,3.539107352,118.9959813,0,0,0,0,4,0,1,15,0.997596154,0,75.99732503,22.00106011,65351,0,0,0,35,SALT LAKE
1623,351623,9,26.98191246,2.997990273,1.000048187,0,0,0,0,0,0,0,0,0,0,0,1.000048187,65351,0,0,0,35,SALT LAKE
1624,351624,79,256.3281684,3.244660359,1689.999189,124,3,136,457,196,114,0,618,0,0,33.9988033,8.000385496,65351,0,0,0,35,SALT LAKE
1625,351625,768,2178.789431,2.836965405,420.9980906,0,1,67,32,78,61,3,12,0.997596154,0,89.99683227,76.00366221,65351,628,180,0,35,SALT LAKE
1626,351626,45,125.273165,2.783848111,32.00019275,0,0,0,0,1,27,0,0,0,0,0,4.000192748,85557,0,0,0,35,SALT LAKE
1627,351627,68,228.3826162,3.358567885,250.7221891,0,0,0,0,0,0,0,0,0,114.7263923,128.9954596,7.000337309,85557,0,0,0,35,SALT LAKE
1628,351628,317,902.9304276,2.84836097,737.9767503,0,0,0,0,0,1,2,1,0,0,702.9752565,31.0014938,85557,0,0,0,35,SALT LAKE
1629,351629,347,957.8578923,2.760397384,995.9732344,1,23,0,0,16,5,98,12,0,0,806.971596,34.00163836,85557,0,0,0,35,SALT LAKE
1630,351630,131,443.2742761,3.3837731,57.99999288,0,0,0,0,1,19,0,7,0,0,17.99936645,13.00062643,65351,0,0,0,35,SALT LAKE
1631,351631,3,12.5273165,4.175772167,1037.173932,0,102,34,0,153,246,1,8,0,344.1791768,148.9947556,0,65351,0,0,0,35,SALT LAKE
1632,351632,3,7.709117845,2.569705948,556,44,0,270,74,93,19,0,56,0,0,0,0,35876,0,0,0,35,SALT LAKE
1633,351633,430,993.5125623,2.310494331,316.0007346,26,29,15,0,35,5,27,98,0,0,37.99866251,43.00207204,35876,0,0,0,35,SALT LAKE
1634,351634,1,1,1,1127,27,80,248,157,127,38,3,447,0,0,0,0,35479,0,0,0,35,SALT LAKE
1635,351635,915,2118.080128,2.31484167,2325.004385,644,66,24,48,595,68,58,731,0,0,0,91.00438501,35479,0,0,0,35,SALT LAKE
1636,351636,536,1258.513488,2.347972925,683.9998789,32,145,0,8,216,27,32,95,0,0,75.99732503,53.00255391,37996,17.23076923,7.384615385,7.384615385,35,SALT LAKE
1637,351637,307,691.8933266,2.253724191,1104.99822,162,90,74,187,88,57,146,177,0,0,92.99672668,31.0014938,37996,0,0,0,35,SALT LAKE
1638,351638,532,1354.877461,2.546762145,1164.002554,370,72,0,78,75,121,149,246,0,0,0,53.00255391,48010,555,0,0,35,SALT LAKE
1639,351639,993,2164.334835,2.179591979,227.0035386,14,13,0,3,28,2,10,23,0,0,34.9987681,99.00477051,56009,0,0,0,35,SALT LAKE
1640,351640,398,978.0943266,2.457523434,763.0019275,110,110,3,2,36,110,163,189,0,0,0,40.00192748,45835,0,0,0,35,SALT LAKE
1641,351641,553,1351.986542,2.444821957,127.0020519,14,0,5,0,26,3,7,0,0,0,16.99940165,55.00265028,52019,0,0,0,35,SALT LAKE
1642,351642,240,619.6203468,2.581751445,157.0011565,18,37,6,36,14,7,5,10,0,0,0,24.00115649,49461,0,0,0,35,SALT LAKE
1643,351643,677,1695.042286,2.503755223,197.0032285,10,0,0,0,1,53,52,14,0,0,0,67.00322853,51884,477,0,0,35,SALT LAKE
1644,351644,537,1117.822088,2.081605378,687.0025539,29,233,2,4,41,5,54,266,0,0,0,53.00255391,65120,0,0,0,35,SALT LAKE
1645,351645,777,1448.350515,1.864028977,976.0037104,1,217,0,15,64,10,99,493,0,0,0,77.0037104,39153,0,0,0,35,SALT LAKE
1646,351646,141,335.3466263,2.378344867,477.0006746,20,63,4,0,30,147,39,160,0,0,0,14.00067462,36926,0,911.2,1366.8,35,SALT LAKE
1647,351647,132,252.4736094,1.912678859,4719.00045,1131,490,4,67,658,13,60,2278,0,0,4.999824015,13.00062643,43880,0,0,0,35,SALT LAKE
1648,351648,1260,2961.264892,2.350210232,2432.003384,224,246,41,46,801,142,47,685,0,0,74.99736022,125.0060234,55701,53.84615385,23.07692308,23.07692308,35,SALT LAKE
1649,351649,702,1344.277424,1.914925105,716.0033731,1,20,3,7,92,88,117,318,0,0,0,70.00337309,51799,0,0,0,35,SALT LAKE
1650,351650,321,723.6934377,2.254496691,242.001542,17,0,5,37,18,4,25,104,0,0,0,32.00154198,58656,0,0,0,35,SALT LAKE
1651,351651,398,1008.930798,2.535002005,1140.999393,128,49,2,158,73,24,465,130,0,0,71.99746581,40.00192748,56869,0,0,0,35,SALT LAKE
1652,351652,1367,2902.482869,2.123250087,2280.005498,1000,330,66,15,46,33,107,517,0,0,29.99894409,136.0065534,59531,0,0,0,35,SALT LAKE
1653,351653,490,1291.277239,2.635259671,1417.001939,78,100,9,7,245,77,663,177,0,0,11.99957764,49.00236116,68927,666,0,0,35,SALT LAKE
1654,351654,127,324.7465892,2.557059757,18.00062643,0,0,0,0,0,0,3,2,0,0,0,13.00062643,60705,0,0,0,35,SALT LAKE
1655,351655,726,1670.951293,2.301585803,667.0024487,56,28,24,0,16,145,135,162,0,0,28.99897929,72.00346946,50859,324,0,0,35,SALT LAKE
1656,351656,905,2329.117229,2.573610198,760.0033865,82,52,4,9,66,41,91,298,0,0,26.99904968,90.00433683,81118,0,0,0,35,SALT LAKE
1657,351657,186,630.2203838,3.388281633,9665.00048,83,687,8,455,2527,572,196,5108,0,0,10.99961283,18.00086737,133248,0,0,0,35,SALT LAKE
1658,351658,265,785.3663805,2.963646719,4581.001253,128,1188,3,3,908,165,130,2030,0,0,0,26.00125286,133248,169,53,49,35,SALT LAKE
1659,351659,0,0,0,117.7263923,0,1,0,0,0,0,2,0,0,114.7263923,0,0,132290,0,0,0,35,SALT LAKE
1660,351660,741,1919.570343,2.590513283,820.0031435,59,55,0,12,56,32,206,314,0,0,11.99957764,74.00356584,57577,0,0,0,35,SALT LAKE
1661,351661,638,1588.078276,2.489150903,878.0030358,91,49,0,6,50,415,40,164,0,0,0,63.00303578,78909,549,925,0,35,SALT LAKE
1662,351662,954,2041.952589,2.140411519,473.0045778,0,1,2,2,10,154,104,105,0,0,0,95.00457776,44559,9,818,1227,35,SALT LAKE
1663,351663,301,856.6757205,2.846098739,163.0013048,6,0,0,17,16,16,37,37,0,0,3.999859212,30.00144561,138958,0,0,0,35,SALT LAKE
1664,351664,712,1824.17001,2.562036531,93.00342127,0,0,0,4,4,2,0,12,0,0,0,71.00342127,64147,0,0,0,35,SALT LAKE
1665,351665,449,1138.058522,2.534651497,72.00216841,5,0,0,0,6,2,11,3,0,0,0,45.00216841,82247,0,0,0,35,SALT LAKE
1666,351666,980,2411.990246,2.461214537,613.0017176,20,125,14,8,23,20,26,196,0,0,83.99704345,97.00467414,93586,5,0,0,35,SALT LAKE
1667,351667,804,2197.098586,2.732709684,134.003855,0,0,0,0,14,2,18,20,0,0,0,80.00385496,94541,0,0,0,35,SALT LAKE
1668,351668,201,492.4199024,2.449850261,209.9994855,0,94,0,4,1,27,10,12,0,0,41.99852173,20.00096374,87793,0,0,0,35,SALT LAKE
1669,351669,281,742.9662323,2.644007944,219.0012084,0,0,0,1,1,169,0,16,0,0,3.999859212,28.00134924,68779,709,0,0,35,SALT LAKE
1670,351670,177,469.2925488,2.651370332,110.0005858,3,33,0,9,3,2,2,32,0,0,7.999718424,18.00086737,68779,0,0,0,35,SALT LAKE
1671,351671,469,1359.69566,2.899137868,126.0022648,4,0,9,7,2,8,10,39,0,0,0,47.00226479,35822,0,0,0,35,SALT LAKE
1672,351672,269,741.0389529,2.754791646,336.997183,64,2,2,18,19,5,4,79,0,0,116.9958819,27.00130105,44265,0,0,0,35,SALT LAKE
1673,351673,470,1250.80437,2.661285894,1139.002265,240,3,103,50,46,29,40,581,0,0,0,47.00226479,34823,0,0,0,35,SALT LAKE
1674,351674,805,2168.189394,2.693402974,809.003855,113,78,0,4,6,105,9,414,0,0,0,80.00385496,34152,463,0,0,35,SALT LAKE
1675,351675,942,2181.68035,2.316008864,366.0024178,27,29,2,26,6,82,6,34,0,0,59.99788818,94.00452957,37891,0,910,0,35,SALT LAKE
1676,351676,386,943.4032963,2.44404999,334.0001768,11,0,25,139,1,4,0,69,0,0,46.99834574,38.0018311,52085,0,0,0,35,SALT LAKE
1677,351677,611,1521.587135,2.490322643,182.0021651,0,0,0,0,1,1,91,6,0,0,21.99922567,61.0029394,52085,0,0,0,35,SALT LAKE
1678,351678,367,867.2757576,2.363149203,363.0017347,9,18,11,2,192,23,40,32,0,0,0,36.00173473,69252,0,0,0,35,SALT LAKE
1679,351679,580,1562.060003,2.693206902,207.0019149,31,0,2,5,6,0,74,6,0,0,24.99912007,58.00279484,70058,0,0,0,35,SALT LAKE
1680,351680,776,1921.497623,2.476156731,2282.00371,164,146,4,0,56,90,292,1453,0,0,0,77.0037104,52826,0,0,0,35,SALT LAKE
1681,351681,449,1385.713933,3.086222568,222.0021684,0,8,1,1,20,52,77,18,0,0,0,45.00216841,55031,461,0,0,35,SALT LAKE
1682,351682,468,1338.495586,2.860033303,218.0022648,16,33,0,0,3,7,26,86,0,0,0,47.00226479,66866,0,0,0,35,SALT LAKE
1683,351683,527,1340.422865,2.543496898,738.0012386,15,73,0,27,160,27,227,121,0,0,35.99873291,52.00250572,93107,0,0,0,35,SALT LAKE
1684,351684,594,1616.987468,2.722201125,62.00273744,0,0,0,0,0,0,0,0,0,0,2.999894409,59.00284303,75471,0,0,0,35,SALT LAKE
1685,351685,380,1113.967529,2.931493497,468.0018311,1,0,0,10,108,62,153,96,0,0,0,38.0018311,116319,392,0,0,35,SALT LAKE
1686,351686,662,1758.642508,2.65655968,220.0031803,7,2,0,6,6,82,19,32,0,0,0,66.00318034,65478,548,0,0,35,SALT LAKE
1687,351687,244,694.7842458,2.847476417,218.0011565,0,0,0,0,173,7,10,4,0,0,0,24.00115649,91372,0,0,0,35,SALT LAKE
1688,351688,1341,3671.467374,2.737857848,1098.006409,251,77,0,17,27,113,195,285,0,0,0,133.0064089,86125,450,0,0,35,SALT LAKE
1689,351689,1346,3608.830791,2.681152148,870.0015295,184,83,2,37,7,174,53,56,0,0,139.9950724,134.0064571,99508,439,0,0,35,SALT LAKE
1690,351690,280,673.5841717,2.405657756,165.0013492,41,19,2,0,36,2,4,33,0,0,0,28.00134924,33370,0,0,0,35,SALT LAKE
1691,351691,299,744.8935118,2.491282648,114.0001785,13,0,21,4,0,0,5,5,0,0,35.99873291,30.00144561,33370,11,0,0,35,SALT LAKE
1692,351692,310,785.3663805,2.533439937,123.0002619,5,0,5,0,10,2,4,31,0,0,34.9987681,31.0014938,73770,0,0,0,35,SALT LAKE
1693,351693,411,1025.312673,2.494678036,723.9893399,31,17,0,0,21,137,54,64,0,0,358.9873643,41.00197567,56141,541,0,0,35,SALT LAKE
1694,351694,1024,2505.4633,2.446741504,770.0049151,80,8,0,0,97,34,44,405,0,0,0,102.0049151,43582,0,0,0,35,SALT LAKE
1695,351695,238,655.2750168,2.753256373,125.0011565,0,6,1,6,16,7,37,28,0,0,0,24.00115649,66222,0,0,0,35,SALT LAKE
1696,351696,436,1169.858633,2.683162002,1478.002037,744,238,1,1,45,74,73,258,0,0,0.999964803,43.00207204,66222,0,0,0,35,SALT LAKE
1697,351697,507,1392.459411,2.746468266,363.0024093,22,32,2,6,6,62,18,165,0,0,0,50.00240935,81535,597,0,0,35,SALT LAKE
1698,351698,344,1118.785727,3.25228409,34.00163836,0,0,0,0,0,0,0,0,0,0,0,34.00163836,78872,0,0,0,35,SALT LAKE
1699,351699,395,1098.549293,2.781137451,1046.001879,85,24,1,1,276,47,145,428,0,0,0,39.00187929,71455,10,0,0,35,SALT LAKE
1700,351700,449,1278.749923,2.847995374,45.00216841,0,0,0,0,0,0,0,0,0,0,0,45.00216841,79025,0,0,0,35,SALT LAKE
1701,351701,1329,3823.722451,2.877142552,1205.006361,358,94,4,0,3,246,138,230,0,0,0,132.0063607,77211,512,0,0,35,SALT LAKE
1702,351702,724,2238.535094,3.091899301,245.0033287,0,0,0,42,14,88,0,25,0,0,3.999859212,72.00346946,120022,0,909,0,35,SALT LAKE
1703,351703,332,848.002963,2.554225792,3168.990081,168,213,105,87,353,85,85,1713,0,0,326.9884906,33.00159017,31449,0,0,0,35,SALT LAKE
1704,351704,113,247.6554108,2.191640804,2634.00053,70,38,1158,14,92,61,1,1189,0,0,0,11.00053006,31449,0,0,0,35,SALT LAKE
1705,351705,388,887.5121919,2.287402556,5922.98685,384,41,16,52,1095,629,18,3222,0,0,426.9849709,39.00187929,31449,0,0,0,35,SALT LAKE
1706,351706,81,204.2916229,2.522118801,2123.000386,37,98,47,6,544,83,327,973,0,0,0,8.000385496,58615,0,0,0,35,SALT LAKE
1707,351707,131,332.4557071,2.537829825,402.0006264,0,4,1,0,82,127,18,157,0,0,0,13.00062643,58615,0,892,0,35,SALT LAKE
1708,351708,569,1590.005556,2.794385863,2133.002395,64,163,1,0,23,1120,7,688,0,0,9.99964803,57.00274666,58615,0,0,57,35,SALT LAKE
1709,351709,390,1066.749182,2.735254313,2665.98502,10,74,1234,1,36,309,10,474,0,0,478.9831406,39.00187929,68462,0,860,1290,35,SALT LAKE
1710,351710,261,810.4210135,3.105061354,123.9978036,0,0,0,0,0,0,0,0,0,0,97.99655069,26.00125286,68462,0,0,0,35,SALT LAKE
1711,351711,470,1353.913822,2.880667706,695.0022648,59,27,1,3,131,67,95,265,0,0,0,47.00226479,71760,0,0,0,35,SALT LAKE
1712,351712,740,1909.933946,2.580991819,175.0005037,0,0,0,0,1,0,0,13,0,0,86.99693786,74.00356584,68462,0,0,0,35,SALT LAKE
1713,351713,329,902.9304276,2.744469385,364.9937412,48,0,8,5,9,1,4,34,0,0,222.9921511,33.00159017,62062,0,0,0,35,SALT LAKE
