TAZID,CO_FIPS,PARCEL_ID,OWN_TYPE,Shape_Area,ACRES
66,3,03-128-0050,Private,1022.657422,0.023476124
66,3,03-128-0051,Private,1133.829439,0.026028189
66,3,03-128-0052,Private,1029.4607,0.0236323
66,3,03-128-0053,Private,1029.098561,0.023623987
66,3,03-128-0054,Private,927.4664574,0.02129092
66,3,03-128-0055,Private,481.4480424,0.011052121
66,3,03-128-0056,Private,539.5358066,0.012385584
66,3,03-128-0057,Private,949.8701807,0.02180522
66,3,03-128-0058,Private,1063.324201,0.02440967
66,3,03-128-0059,Private,2079.966924,0.047747721
66,3,03-128-0060,Private,757.4682772,0.017388442
66,3,03-128-0061,Private,688.7922642,0.015811915
66,3,03-128-0062,Private,1935.656938,0.044434941
66,3,03-128-0063,Private,487.8955662,0.011200131
66,3,03-128-0064,Private,1743.442718,0.040022471
66,3,03-128-0065,Private,3436.801972,0.078895226
66,3,03-128-0066,Private,1039.906312,0.023872089
66,3,03-128-0068,Private,802.8628952,0.018430521
66,3,03-128-0069,Private,516.9925081,0.01186808
66,3,03-128-0070,Private,459.5703219,0.010549896
66,3,03-128-0071,Private,654.3732761,0.015021793
66,3,03-128-0073,Private,710.0465254,0.016299828
66,3,03-128-0074,Private,1101.60919,0.025288541
66,3,03-128-0075,Private,231.1878454,0.005307148
66,3,03-128-0076,Private,625.9071134,0.014368324
66,3,03-128-0077,Private,20.28847356,0.000465742
66,3,03-128-0078,Private,764.7874534,0.017556461
66,3,03-128-0079,Private,766.8516541,0.017603847
66,3,03-128-0080,Private,1029.267779,0.023627871
66,3,03-128-0081,Private,1029.149484,0.023625156
66,3,03-128-0082,Private,1029.42434,0.023631465
66,3,03-128-0083,Private,1029.156028,0.023625306
66,3,03-128-0084,Private,12542.90989,0.287935039
66,3,03-130-0002,Private,1114.288556,0.025579608
66,3,03-130-0003,Private,1485.850127,0.034109176
66,3,03-130-0005,Private,1745.883017,0.040078491
66,3,03-130-0006,Private,1021.808525,0.023456637
66,3,03-130-0007,Private,1021.71976,0.023454599
66,3,03-130-0008,Private,2043.838028,0.046918346
66,3,03-130-0009,Private,1021.668731,0.023453427
66,3,03-130-0010,Private,1021.751586,0.023455329
66,3,03-130-0011,Private,1021.597549,0.023451793
66,3,03-130-0012,Private,1021.675377,0.02345358
66,3,03-130-0013,Private,1024.190685,0.023511321
66,3,03-130-0014,Private,1024.245897,0.023512589
66,3,03-130-0015,Private,1147.112161,0.026333107
66,3,03-130-0016,Private,1021.411436,0.023447521
66,3,03-130-0017,Private,1021.345535,0.023446008
66,3,03-130-0018,Private,2042.993446,0.046898958
66,3,03-130-0019,Private,502.5839314,0.011537317
66,3,03-130-0020,Private,763.5902392,0.017528978
66,3,03-130-0021,Private,1029.739965,0.023638711
66,3,03-130-0022,Private,1029.885141,0.023642043
66,3,03-130-0023,Private,1030.765466,0.023662252
66,3,03-130-0024,Private,1030.033025,0.023645438
66,3,03-130-0025,Private,1030.831171,0.02366376
66,3,03-130-0026,Private,1030.282138,0.023651157
66,3,03-130-0027,Private,933.572803,0.021431097
66,3,03-130-0028,Private,1226.370301,0.028152557
66,3,03-130-0029,Private,1128.845409,0.025913775
66,3,03-130-0030,Private,1316.354689,0.030218238
66,3,03-130-0031,Private,1031.468451,0.02367839
66,3,03-130-0032,Private,1031.616716,0.023681793
66,3,03-130-0037,Private,715.472114,0.016424378
66,3,03-130-0038,Private,715.2861658,0.016420109
66,3,03-130-0039,Private,742.0744366,0.017035061
66,3,03-130-0040,Private,1211.639439,0.027814395
66,3,03-130-0041,Private,1062.363828,0.024387624
66,3,03-130-0042,Private,1058.031124,0.024288162
66,3,03-130-0043,Private,1018.929824,0.023390553
66,3,03-130-0044,Private,1018.741537,0.023386231
66,3,03-130-0045,Private,1548.574408,0.035549074
66,3,03-130-0046,Private,1026.033518,0.023553625
66,3,03-130-0047,Private,571.6540538,0.01312289
66,3,03-130-0049,Private,735.3831772,0.016881456
66,3,03-130-0051,Private,1075.666696,0.024693005
66,3,03-130-0052,Private,970.788527,0.022285421
66,3,03-130-0054,Private,913.8961754,0.020979401
66,3,03-130-0055,Private,1017.844093,0.023365629
66,3,03-130-0056,Private,1030.993906,0.023667496
66,3,03-130-0057,Private,859.3455864,0.019727137
66,3,03-130-0058,Private,930.7327218,0.0213659
66,3,03-130-0059,Private,682.1687888,0.015659867
66,3,03-130-0060,Private,818.7311949,0.018794793
66,3,03-130-0061,Private,1420.501539,0.032609033
66,3,03-130-0062,Private,752.5238134,0.017274937
66,3,03-130-0063,Private,920.5730605,0.021132675
66,3,03-130-0064,Private,512.5340824,0.011765732
66,3,03-130-0065,Private,282.478077,0.006484567
66,3,03-130-0066,Private,890.5980489,0.020444569
66,3,03-130-0067,Private,742.6290076,0.017047791
66,3,03-130-0068,Private,1459.269947,0.033499001
66,3,03-130-0069,Private,941.277291,0.021607961
66,3,03-130-0070,Private,1430.256791,0.032832975
66,3,03-130-0073,Private,1531.295132,0.035152411
66,3,03-130-0074,Private,853.8725838,0.019601499
66,3,03-130-0075,Private,1362.264524,0.031272144
66,3,03-130-0077,Private,1170.011808,0.026858791
66,3,03-130-0078,Private,1387.91194,0.031860906
66,3,03-130-0079,Private,1060.683519,0.024349051
66,3,03-130-0080,Private,724.5692522,0.016633212
66,3,03-130-0081,Private,2076.926633,0.047677928
66,3,03-130-0082,Private,1039.29833,0.023858132
66,3,03-131-0023,Private,779.6523889,0.0178977
66,3,03-131-0024,Private,768.4076192,0.017639565
66,3,03-131-0025,Private,808.8462088,0.018567874
66,3,03-131-0026,Private,1230.512186,0.028247638
66,3,03-131-0027,Private,1506.75362,0.034589036
66,3,03-131-0029,Private,981.7718848,0.022537555
66,3,03-131-0031,Private,2035.436004,0.046725469
66,3,03-131-0032,Private,1055.617474,0.024232755
66,3,03-131-0033,Private,982.6064869,0.022556715
66,3,03-131-0034,Private,553.6020488,0.012708489
66,3,03-131-0035,Private,1555.615855,0.035710718
66,3,03-131-0036,Private,647.9305478,0.014873894
66,3,03-131-0037,Private,1523.753922,0.034979295
66,3,03-131-0039,Private,1209.435453,0.0277638
66,3,03-131-0040,Private,1120.687732,0.025726508
66,3,03-131-0041,Private,796.8608065,0.018292737
66,3,03-131-0042,Private,809.777092,0.018589243
66,3,03-131-0043,Private,1172.95945,0.026926457
66,3,03-131-0044,Private,290.6565252,0.006672311
66,3,03-131-0045,Private,773.8038373,0.017763441
66,3,03-131-0046,Private,1029.004287,0.023621822
66,3,03-131-0047,Private,1028.777559,0.023616618
66,3,03-131-0048,Private,1028.855508,0.023618407
66,3,03-131-0049,Private,1028.660721,0.023613936
66,3,03-131-0050,Private,1028.763533,0.023616296
66,3,03-131-0051,Private,1028.571358,0.023611884
66,3,03-131-0052,Private,1106.902373,0.025410051
66,3,03-131-0053,Private,1042.30717,0.023927203
66,3,03-131-0054,Private,1076.569225,0.024713723
66,3,03-131-0055,Private,888.4464735,0.020395177
66,3,03-131-0056,Private,2063.803788,0.04737668
66,3,03-131-0057,Private,1026.626259,0.023567232
66,3,03-131-0058,Private,1023.159505,0.02348765
66,3,03-131-0059,Private,1021.682752,0.023453749
66,3,03-131-0060,Private,1048.307683,0.024064951
66,3,03-131-0061,Private,928.6740605,0.021318642
66,3,03-131-0062,Private,1114.2301,0.025578266
66,3,03-131-0063,Private,1526.387831,0.035039759
66,3,03-131-0064,Private,371.7564325,0.008534041
66,3,03-131-0065,Private,742.7466106,0.017050491
66,3,03-131-0066,Private,5366.273045,0.123188164
66,3,03-131-0067,Private,2002.524738,0.045969958
67,3,03-114-0006,Private,27109.00312,0.622314276
67,3,03-115-0001,Private,45310.12949,1.040139332
67,3,03-115-0002,Private,632.2090234,0.01451299
67,3,03-115-0003,Private,3469.407475,0.079643718
67,3,03-115-0006,Private,4047.884249,0.092923231
67,3,03-115-0007,Private,15769.8226,0.362012048
67,3,03-115-0008,Private,1702.976629,0.039093531
67,3,03-115-0009,Private,1662.946102,0.038174591
67,3,03-115-0012,Private,1752.769292,0.040236572
67,3,03-115-0013,Private,1721.99221,0.039530053
67,3,03-115-0015,Private,42565.63795,0.977136785
67,3,03-115-0016,Private,11938.57872,0.274062013
67,3,03-115-0019,Private,1138.040019,0.026124847
67,3,03-115-0024,Private,1038.393242,0.023837355
67,3,03-115-0028,Private,6634.935527,0.15231158
67,3,03-115-0030,Private,6121.789242,0.140531794
67,3,03-115-0031,Private,6080.004451,0.139572582
67,3,03-115-0032,Private,825.9955635,0.018961554
67,3,03-115-0053,Private,17.21098626,0.000395095
67,3,03-115-0055,Private,337.3766703,0.007744819
67,3,03-115-0056,Private,109.4204069,0.002511855
67,3,03-115-0061,Private,5843.182341,0.134136094
67,3,03-115-0065,Private,858.7365839,0.019713157
67,3,03-115-0066,Private,933.3972215,0.021427067
67,3,03-115-0068,Private,1928.933395,0.044280595
67,3,03-116-0001,Private,723.4106337,0.016606615
67,3,03-116-0002,Private,696.4196074,0.015987009
67,3,03-116-0003,Private,738.3391658,0.016949314
67,3,03-116-0004,Private,692.3047523,0.015892548
67,3,03-116-0005,Private,683.252878,0.015684753
67,3,03-116-0006,Private,696.4098641,0.015986785
67,3,03-116-0007,Private,696.409854,0.015986785
67,3,03-116-0008,Private,738.3584984,0.016949758
67,3,03-116-0009,Private,738.0195502,0.016941977
67,3,03-117-0081,Private,1562.544302,0.035869767
67,3,03-185-0001,Private,542.2641469,0.012448216
67,3,03-185-0002,Private,529.9298078,0.012165069
67,3,03-185-0003,Private,910.8112123,0.020908582
67,3,03-185-0004,Private,720.4978009,0.016539748
67,3,03-185-0005,Private,804.8520538,0.018476184
67,3,03-185-0006,Private,465.275758,0.01068087
67,3,03-185-0007,Private,485.7751891,0.011151455
67,3,03-185-0008,Private,485.7764943,0.011151485
67,3,03-185-0009,Private,465.2763661,0.010680884
67,3,03-185-0010,Private,807.8455452,0.018544902
67,3,03-185-0011,Private,773.9446196,0.017766673
67,3,03-185-0012,Private,820.6227079,0.018838215
67,3,03-185-0013,Private,465.2769484,0.010680898
67,3,03-185-0014,Private,485.7778632,0.011151517
67,3,03-185-0015,Private,485.7773251,0.011151504
67,3,03-185-0016,Private,465.1155749,0.010677193
67,3,03-185-0017,Private,822.2960702,0.018876629
67,3,03-185-0018,Private,828.5667639,0.019020579
67,3,03-185-0019,Private,835.4050634,0.019177559
67,3,03-185-0020,Private,465.2758422,0.010680872
67,3,03-185-0021,Private,485.5428652,0.011146122
67,3,03-185-0022,Private,3242.016224,0.074423724
67,3,03-185-0044,Private,1578.496258,0.03623596
67,3,03-185-0045,Private,1570.518314,0.036052818
67,3,03-185-0046,Private,1835.175806,0.042128296
67,3,03-185-0047,Private,4357.628687,0.100033724
67,3,03-185-0048,Private,1560.397612,0.035820488
67,3,03-185-0049,Private,1626.769546,0.037344122
67,3,03-185-0050,Private,1933.456919,0.044384437
67,3,03-185-0051,Private,1586.28576,0.036414776
67,3,03-185-0052,Private,1691.21189,0.03882346
67,3,03-185-0053,Private,2845.863888,0.065329651
67,3,03-185-0054,Private,3259.470828,0.074824412
67,3,03-185-0055,Private,1647.529818,0.037820694
67,3,03-185-0056,Private,365.6962163,0.008394922
67,3,03-251-0001,Private,608.8138974,0.013975932
67,3,03-251-0002,Private,519.9158076,0.011935187
67,3,03-251-0003,Private,542.4471044,0.012452416
67,3,03-251-0004,Private,529.2477161,0.012149411
67,3,03-251-0005,Private,494.0061227,0.011340405
67,3,03-251-0006,Private,437.1372015,0.010034922
67,3,03-251-0007,Private,435.6873745,0.010001639
67,3,03-251-0008,Private,461.2676743,0.010588861
67,3,03-251-0009,Private,459.4177173,0.010546393
67,3,03-251-0010,Private,453.6252403,0.010413421
67,3,03-251-0011,Private,467.8913595,0.010740914
67,3,03-251-0012,Private,443.1774967,0.010173583
67,3,03-251-0013,Private,437.6448286,0.010046575
67,3,03-251-0014,Private,466.6202374,0.010711734
67,3,03-251-0015,Private,464.7279416,0.010668295
67,3,03-251-0016,Private,432.1366821,0.00992013
67,3,03-251-0017,Private,605.8757388,0.013908483
67,3,03-251-0018,Private,374.9135245,0.008606515
67,3,03-251-0019,Private,413.9428735,0.009502473
67,3,03-251-0020,Private,435.6710816,0.010001265
67,3,03-251-0021,Private,378.5328217,0.008689599
67,3,03-251-0022,Private,391.5915865,0.008989376
67,3,03-251-0023,Private,391.5703297,0.008988888
67,3,03-251-0024,Private,425.7397933,0.009773283
67,3,03-251-0025,Private,498.1599282,0.011435759
67,3,03-251-0026,Private,670.1779401,0.015384605
67,3,03-251-0027,Private,563.8929697,0.012944727
67,3,03-251-0028,Private,496.3535543,0.011394292
67,3,03-251-0029,Private,684.4157083,0.015711447
67,3,03-251-0030,Private,472.9468742,0.010856968
67,3,03-251-0031,Private,420.7452048,0.009658627
67,3,03-251-0032,Private,529.3267029,0.012151224
67,3,03-251-0033,Private,404.0903181,0.009276297
67,3,03-251-0034,Private,400.6863306,0.009198155
67,3,03-251-0035,Private,494.6189671,0.011354473
67,3,03-251-0036,Private,424.2963883,0.009740148
67,3,03-251-0037,Private,466.4910998,0.01070877
67,3,03-251-0038,Private,465.7533759,0.010691834
67,3,03-251-0039,Private,424.7834888,0.00975133
67,3,03-251-0040,Private,490.4147114,0.01125796
67,3,03-251-0041,Private,487.1634172,0.011183323
67,3,03-251-0042,Private,424.5354952,0.009745637
67,3,03-251-0043,Private,465.7547306,0.010691866
67,3,03-251-0044,Private,465.7551935,0.010691876
67,3,03-251-0045,Private,424.2899473,0.00974
67,3,03-251-0046,Private,483.9154797,0.011108764
67,3,03-251-0047,Private,387.889189,0.008904384
67,3,03-251-0048,Private,385.7773769,0.008855905
67,3,03-251-0049,Private,451.1437446,0.010356456
67,3,03-251-0050,Private,516.6691688,0.011860657
67,3,03-251-0051,Private,533.2300802,0.01224083
67,3,03-251-0052,Private,379.6754687,0.00871583
67,3,03-251-0053,Private,349.3927328,0.00802066
67,3,03-251-0054,Private,348.6470648,0.008003542
67,3,03-251-0055,Private,348.6461633,0.008003521
67,3,03-251-0056,Private,348.6458105,0.008003513
67,3,03-251-0057,Private,348.6457599,0.008003512
67,3,03-251-0058,Private,348.6477121,0.008003557
67,3,03-251-0059,Private,348.6477121,0.008003557
67,3,03-251-0060,Private,348.6457599,0.008003512
67,3,03-251-0061,Private,348.6458105,0.008003513
67,3,03-251-0062,Private,348.647299,0.008003547
67,3,03-251-0063,Private,426.7512099,0.009796501
67,3,03-251-0064,Private,413.1416085,0.009484079
67,3,03-251-0065,Private,363.0884876,0.008335059
67,3,03-251-0066,Private,8886.172512,0.203990976
67,3,03-252-0001,Private,830.5100729,0.019065189
67,3,03-252-0002,Private,671.4145622,0.015412993
67,3,03-252-0003,Private,694.5084549,0.015943136
67,3,03-252-0004,Private,672.8556813,0.015446075
67,3,03-252-0005,Private,728.3613302,0.016720263
67,3,03-252-0006,Private,547.2495893,0.012562662
67,3,03-252-0007,Private,417.8425737,0.009591994
67,3,03-252-0008,Private,417.8389432,0.009591911
67,3,03-252-0009,Private,417.8345269,0.009591809
67,3,03-252-0010,Private,453.4094616,0.010408468
67,3,03-252-0011,Private,456.0477467,0.010469032
67,3,03-252-0012,Private,417.8342561,0.009591803
67,3,03-252-0013,Private,417.8378725,0.009591886
67,3,03-252-0014,Private,417.8328545,0.009591771
67,3,03-252-0015,Private,424.2888098,0.009739974
67,3,03-252-0016,Private,443.0224942,0.010170024
67,3,03-252-0017,Private,432.57569,0.009930208
67,3,03-252-0018,Private,465.5489717,0.010687142
67,3,03-252-0019,Private,461.9534733,0.010604604
67,3,03-252-0020,Private,458.3554738,0.010522008
67,3,03-252-0021,Private,454.7576028,0.010439416
67,3,03-252-0022,Private,450.996394,0.010353073
67,3,03-252-0023,Private,456.3592392,0.010476183
67,3,03-252-0024,Private,409.4156773,0.009398546
67,3,03-252-0025,Private,474.5084686,0.010892816
67,3,03-252-0026,Private,487.1006106,0.011181882
67,3,03-252-0027,Private,414.7655738,0.009521359
67,3,03-252-0028,Private,420.9370804,0.009663032
67,3,03-252-0029,Private,443.1896524,0.010173862
67,3,03-252-0030,Private,498.7154399,0.011448512
67,3,03-252-0031,Private,501.4433717,0.011511134
67,3,03-252-0032,Private,502.8732091,0.011543957
67,3,03-252-0033,Private,532.216969,0.012217573
67,3,03-252-0034,Private,430.3421095,0.009878933
67,3,03-252-0035,Private,417.5878504,0.009586147
67,3,03-252-0036,Private,443.195439,0.010173994
67,3,03-252-0037,Private,437.4019112,0.010040998
67,3,03-252-0038,Private,402.656184,0.009243375
67,3,03-252-0039,Private,399.9827554,0.009182004
67,3,03-252-0040,Private,399.5527777,0.009172134
67,3,03-252-0041,Private,460.9564697,0.010581717
67,3,03-252-0042,Private,557.953716,0.012808386
67,3,03-252-0043,Private,600.1018956,0.013775939
67,3,03-252-0044,Private,401.6866872,0.00922112
67,3,03-252-0045,Private,401.5999131,0.009219128
67,3,03-252-0046,Private,401.5171924,0.009217229
67,3,03-252-0047,Private,498.095567,0.011434282
67,3,03-252-0048,Private,10358.42606,0.237788029
67,3,03-284-0001,Private,511.3899974,0.011739469
67,3,03-284-0002,Private,519.572193,0.011927299
67,3,03-284-0003,Private,526.4026654,0.0120841
67,3,03-284-0004,Private,533.2341079,0.012240922
67,3,03-284-0005,Private,706.7162011,0.016223377
67,3,03-284-0006,Private,855.0687494,0.019628958
67,3,03-284-0007,Private,666.9826872,0.015311255
67,3,03-284-0008,Private,680.2433658,0.015615667
67,3,03-284-0009,Private,740.4568685,0.016997928
67,3,03-284-0010,Private,488.7101048,0.011218829
67,3,03-284-0011,Private,457.2154567,0.010495838
67,3,03-284-0012,Private,511.3838626,0.011739328
67,3,03-284-0013,Private,600.9051384,0.013794378
67,3,03-284-0014,Private,646.7490756,0.014846772
67,3,03-284-0015,Private,577.7408511,0.013262619
67,3,03-284-0016,Private,479.7618689,0.011013413
67,3,03-284-0017,Private,619.9695219,0.01423202
67,3,03-284-0018,Private,613.47784,0.014082997
67,3,03-284-0019,Private,733.0630787,0.016828196
67,3,03-284-0020,Private,632.5520117,0.014520864
67,3,03-284-0021,Private,9412.161069,0.216065569
67,3,03-284-0022,Private,612.1983312,0.014053625
67,3,03-284-0023,Private,501.1823528,0.011505142
67,3,03-284-0024,Private,501.1505698,0.011504412
67,3,03-284-0025,Private,501.6522129,0.011515928
67,3,03-284-0026,Private,702.4714033,0.016125934
67,3,03-284-0027,Private,890.3523918,0.02043893
67,3,03-284-0028,Private,749.849389,0.017213543
67,3,03-284-0029,Private,849.6362222,0.019504249
67,3,03-284-0030,Private,848.6916474,0.019482565
67,3,03-284-0031,Private,917.4331183,0.021060595
67,3,03-284-0032,Private,1338.938407,0.03073667
67,3,03-284-0033,Private,598.6721956,0.013743119
67,3,03-284-0034,Private,462.3267879,0.010613174
67,3,03-284-0035,Private,450.4243038,0.01033994
67,3,Common Area,Private,1803.78651,0.041407723
67,3,Common Area,Private,4137.529867,0.094981136
67,3,Common Area,Private,3044.776956,0.0698959
68,3,03-116-0014,Private,780.8070672,0.017924207
68,3,03-116-0015,Private,1144.540851,0.02627408
68,3,03-116-0016,Private,937.7892541,0.02152789
68,3,03-116-0017,Private,946.3406256,0.021724195
68,3,03-116-0018,Private,3759.992511,0.086314388
68,3,03-116-0019,Private,1233.548994,0.028317351
68,3,03-116-0020,Private,1318.493275,0.030267332
68,3,03-116-0021,Private,1353.095698,0.031061665
68,3,03-116-0022,Private,1177.789884,0.027037345
68,3,03-116-0023,Private,1206.987372,0.027707602
68,3,03-116-0024,Private,1291.079993,0.029638032
68,3,03-116-0025,Private,1342.285701,0.030813511
68,3,03-116-0026,Private,1177.46688,0.02702993
68,3,03-116-0027,Private,1193.264209,0.027392573
68,3,03-116-0028,Private,1160.554297,0.026641684
68,3,03-116-0029,Private,1194.931425,0.027430846
68,3,03-116-0030,Private,1284.921797,0.029496665
68,3,03-116-0031,Private,1089.422202,0.025008776
68,3,03-116-0032,Private,1122.711489,0.025772965
68,3,03-116-0033,Private,951.6351681,0.021845737
68,3,03-116-0034,Private,1142.384125,0.02622457
68,3,03-116-0035,Private,992.6891448,0.022788172
68,3,03-116-0036,Private,1039.279976,0.023857711
68,3,03-116-0037,Private,865.4723861,0.019867784
68,3,03-116-0038,Private,1039.091481,0.023853384
68,3,03-116-0039,Private,939.3952893,0.021564758
68,3,03-116-0040,Private,1146.023072,0.026308106
68,3,03-116-0041,Private,1023.830518,0.023503053
68,3,03-116-0042,Private,1183.104428,0.027159345
68,3,03-116-0043,Private,1138.13539,0.026127036
68,3,03-116-0044,Private,1177.423811,0.027028941
68,3,03-116-0045,Private,1393.842578,0.03199705
68,3,03-116-0046,Private,1183.671457,0.027172362
68,3,03-116-0047,Private,1196.110932,0.027457923
68,3,03-116-0048,Private,1140.725766,0.026186501
68,3,03-116-0049,Private,1146.619668,0.026321801
68,3,03-116-0050,Private,1192.3628,0.02737188
68,3,03-116-0051,Private,1197.424226,0.027488071
68,3,03-116-0052,Private,1152.398391,0.026454457
68,3,03-116-0053,Private,1151.706743,0.02643858
68,3,03-116-0054,Private,991.7511799,0.02276664
68,3,03-116-0055,Private,1006.369044,0.023102208
68,3,03-116-0056,Private,1002.772586,0.023019647
68,3,03-116-0057,Private,983.4542578,0.022576176
68,3,03-117-0002,Private,966.5127315,0.022187266
68,3,03-117-0003,Private,949.8515979,0.021804793
68,3,03-117-0004,Private,1005.940637,0.023092373
68,3,03-117-0006,Private,1544.634651,0.035458633
68,3,03-117-0007,Private,1537.059012,0.035284727
68,3,03-117-0008,Private,1537.59116,0.035296943
68,3,03-117-0009,Private,1529.821103,0.035118573
68,3,03-117-0010,Private,1530.347584,0.035130659
68,3,03-117-0011,Private,1522.527306,0.034951137
68,3,03-117-0012,Private,1523.104439,0.034964386
68,3,03-117-0013,Private,1514.733931,0.034772232
68,3,03-117-0014,Private,1591.007793,0.036523175
68,3,03-117-0015,Private,967.6207495,0.022212702
68,3,03-117-0016,Private,928.6787492,0.021318749
68,3,03-117-0017,Private,928.7544249,0.021320487
68,3,03-117-0018,Private,928.6504643,0.0213181
68,3,03-117-0019,Private,952.5574196,0.021866908
68,3,03-117-0020,Private,1029.284215,0.023628248
68,3,03-117-0021,Private,936.3737706,0.021495396
68,3,03-117-0022,Private,748.0351693,0.017171895
68,3,03-117-0023,Private,856.9959628,0.019673199
68,3,03-117-0024,Private,1495.093787,0.034321373
68,3,03-117-0025,Private,1284.428424,0.029485339
68,3,03-117-0026,Private,1462.149379,0.033565101
68,3,03-117-0027,Private,1344.410661,0.030862291
68,3,03-117-0028,Private,1841.856411,0.042281656
68,3,03-117-0029,Private,1306.174145,0.029984534
68,3,03-117-0030,Private,1339.713401,0.030754461
68,3,03-117-0031,Private,1360.969848,0.031242424
68,3,03-117-0032,Private,1297.330725,0.029781524
68,3,03-117-0033,Private,881.4924662,0.020235541
68,3,03-117-0034,Private,901.951172,0.020705191
68,3,03-117-0035,Private,785.3096234,0.018027568
68,3,03-117-0036,Private,978.6970887,0.02246697
68,3,03-117-0037,Private,955.5252023,0.021935037
68,3,03-117-0038,Private,857.3529793,0.019681395
68,3,03-117-0039,Private,782.5861195,0.017965047
68,3,03-117-0040,Private,895.4045051,0.020554906
68,3,03-117-0041,Private,1812.804189,0.041614733
68,3,03-117-0042,Private,1714.67109,0.03936199
68,3,03-117-0044,Private,1704.283028,0.039123521
68,3,03-117-0046,Private,1622.252399,0.037240426
68,3,03-117-0047,Private,1881.528439,0.043192367
68,3,03-117-0048,Private,1873.019045,0.042997025
68,3,03-117-0049,Private,1945.834816,0.044668584
68,3,03-117-0050,Private,1614.429948,0.037060854
68,3,03-117-0051,Private,1946.019839,0.044672831
68,3,03-117-0052,Private,1071.894035,0.024606399
68,3,03-117-0053,Private,1063.715587,0.024418655
68,3,03-117-0054,Private,844.2151114,0.019379802
68,3,03-117-0057,Private,1018.228951,0.023374464
68,3,03-117-0058,Private,64.03444597,0.001469975
68,3,03-117-0059,Private,3325.644206,0.076343488
68,3,03-117-0060,Private,1255.897625,0.028830386
68,3,03-117-0061,Private,1258.057035,0.028879957
68,3,03-117-0062,Private,1275.621001,0.029283156
68,3,03-117-0063,Private,1289.097016,0.029592511
68,3,03-117-0064,Private,1256.250498,0.028838486
68,3,03-117-0065,Private,1258.42199,0.028888335
68,3,03-117-0066,Private,1271.75155,0.029194329
68,3,03-117-0067,Private,1273.949954,0.029244795
68,3,03-117-0068,Private,1256.606123,0.02884665
68,3,03-117-0069,Private,1258.778184,0.028896512
68,3,03-117-0070,Private,1272.101877,0.029202371
68,3,03-117-0071,Private,1278.54253,0.029350222
68,3,03-117-0072,Private,952.0690767,0.021855698
68,3,03-117-0073,Private,891.7273554,0.020470493
68,3,03-117-0074,Private,891.1884805,0.020458123
68,3,03-117-0075,Private,951.3230202,0.021838571
68,3,03-117-0076,Private,880.0304128,0.020201978
68,3,03-117-0077,Private,1603.051795,0.036799657
68,3,03-117-0078,Private,2069.311926,0.047503125
68,3,03-117-0081,Private,1562.544302,0.035869767
68,3,03-117-0082,Private,1543.795875,0.035439378
68,3,03-117-0083,Private,1269.173486,0.029135147
68,3,03-117-0084,Private,1122.180851,0.025760784
68,3,03-131-0001,Private,995.5531062,0.022853917
68,3,03-131-0002,Private,975.3947156,0.022391161
68,3,03-131-0003,Private,903.2551537,0.020735125
68,3,03-131-0004,Private,922.4225413,0.021175132
68,3,03-131-0005,Private,1093.332938,0.025098551
68,3,03-131-0006,Private,1013.816806,0.023273179
68,3,03-131-0007,Private,1094.915429,0.025134879
68,3,03-131-0008,Private,1326.249666,0.030445387
68,3,03-131-0009,Private,1031.013962,0.023667957
68,3,03-131-0010,Private,1136.381172,0.026086766
68,3,03-131-0011,Private,2083.081979,0.04781923
68,3,03-131-0012,Private,1992.690769,0.045744209
68,3,03-131-0013,Private,1041.59063,0.023910754
68,3,03-131-0014,Private,1041.651854,0.02391216
68,3,03-131-0015,Private,1241.980403,0.028510902
68,3,03-131-0016,Private,1350.041988,0.030991564
68,3,03-131-0017,Private,1240.654742,0.02848047
68,3,03-131-0018,Private,1075.695551,0.024693667
68,3,03-131-0019,Private,903.0243009,0.020729826
68,3,03-131-0020,Private,833.0049091,0.019122461
68,3,03-131-0021,Private,764.9679068,0.017560603
68,3,03-131-0022,Private,918.9243469,0.021094827
68,3,03-132-0001,Private,789.0328938,0.018113039
68,3,03-132-0002,Private,796.3046061,0.018279969
68,3,03-132-0003,Private,853.7872393,0.01959954
68,3,03-132-0004,Private,837.353046,0.019222277
68,3,03-132-0005,Private,827.8147039,0.019003314
68,3,03-132-0006,Private,787.311346,0.018073519
68,3,03-132-0007,Private,703.5613986,0.016150955
68,3,03-132-0008,Private,562.1568862,0.012904873
68,3,03-132-0009,Private,1026.73063,0.023569628
68,3,03-132-0010,Private,1026.830631,0.023571924
68,3,03-132-0011,Private,1026.237874,0.023558317
68,3,03-132-0012,Private,763.1360672,0.017518552
68,3,03-132-0013,Private,1138.070178,0.026125539
68,3,03-132-0014,Private,1442.217011,0.033107534
68,3,03-132-0015,Private,1491.172545,0.034231357
68,3,03-132-0052,Private,1182.224343,0.027139142
68,3,03-132-0053,Private,1257.201696,0.028860322
68,3,03-132-0054,Private,1025.909808,0.023550786
68,3,03-132-0059,Private,1026.137846,0.02355602
68,3,03-132-0060,Private,1026.010888,0.023553106
68,3,03-132-0061,Private,1252.14762,0.028744301
68,3,03-132-0071,Private,1298.737429,0.029813816
68,3,03-132-0072,Private,74.98830893,0.001721432
68,3,03-132-0074,Private,763.1044588,0.017517826
68,3,03-132-0079,Private,910.0122794,0.020890242
68,3,03-132-0080,Private,749.0563607,0.017195338
68,3,03-135-0001,Private,907.9427115,0.020842733
68,3,03-135-0002,Private,908.5213383,0.020856016
68,3,03-135-0003,Private,908.2830842,0.020850546
