TAZ,BLKGRPCE,STATEFP,COUNTYFP,TRACT,GEOID,NAME,NAMELSAD,PUMA,REGION
2135,4,49,49,10209,49049010209,102.09,Census Tract 102.09,49004,1
2136,3,49,49,10209,49049010209,102.09,Census Tract 102.09,49004,1
2137,3,49,49,10209,49049010209,102.09,Census Tract 102.09,49004,1
2138,3,49,49,10209,49049010209,102.09,Census Tract 102.09,49004,1
2139,1,49,49,10218,49049010218,102.18,Census Tract 102.18,49004,1
2140,2,49,49,10218,49049010218,102.18,Census Tract 102.18,49004,1
2141,1,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2142,1,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2143,2,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2144,4,49,49,10218,49049010218,102.18,Census Tract 102.18,49004,1
2145,3,49,49,10218,49049010218,102.18,Census Tract 102.18,49004,1
2146,3,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2147,2,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2148,3,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2149,1,49,49,205,49049000205,2.05,Census Tract 2.05,49002,1
2150,2,49,49,205,49049000205,2.05,Census Tract 2.05,49002,1
2151,1,49,49,206,49049000206,2.06,Census Tract 2.06,49002,1
2152,2,49,49,206,49049000206,2.06,Census Tract 2.06,49002,1
2153,2,49,49,206,49049000206,2.06,Census Tract 2.06,49002,1
2154,1,49,49,10700,49049010700,107,Census Tract 107,49002,1
2155,1,49,49,10220,49049010220,102.2,Census Tract 102.20,49004,1
2156,2,49,49,10220,49049010220,102.2,Census Tract 102.20,49004,1
2157,1,49,49,10220,49049010220,102.2,Census Tract 102.20,49004,1
2158,2,49,49,10220,49049010220,102.2,Census Tract 102.20,49004,1
2159,3,49,49,10220,49049010220,102.2,Census Tract 102.20,49004,1
2160,2,49,49,10219,49049010219,102.19,Census Tract 102.19,49004,1
2161,3,49,49,10210,49049010210,102.1,Census Tract 102.10,49004,1
2162,2,49,49,10210,49049010210,102.1,Census Tract 102.10,49004,1
2163,1,49,49,10210,49049010210,102.1,Census Tract 102.10,49004,1
2164,1,49,49,10700,49049010700,107,Census Tract 107,49002,1
2165,2,49,49,10213,49049010213,102.13,Census Tract 102.13,49002,1
2166,1,49,49,10213,49049010213,102.13,Census Tract 102.13,49002,1
2167,2,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2168,3,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2169,3,49,49,10700,49049010700,107,Census Tract 107,49002,1
2170,2,49,49,10700,49049010700,107,Census Tract 107,49002,1
2171,5,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2172,5,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2173,5,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2174,4,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2175,1,49,49,203,49049000203,2.03,Census Tract 2.03,49002,1
2176,2,49,49,203,49049000203,2.03,Census Tract 2.03,49002,1
2177,1,49,49,400,49049000400,4,Census Tract 4,49002,1
2178,1,49,49,203,49049000203,2.03,Census Tract 2.03,49002,1
2179,3,49,49,203,49049000203,2.03,Census Tract 2.03,49002,1
2180,1,49,49,400,49049000400,4,Census Tract 4,49002,1
2181,1,49,49,400,49049000400,4,Census Tract 4,49002,1
2182,1,49,49,400,49049000400,4,Census Tract 4,49002,1
2183,2,49,49,400,49049000400,4,Census Tract 4,49002,1
2184,2,49,49,400,49049000400,4,Census Tract 4,49002,1
2185,1,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2186,2,49,49,400,49049000400,4,Census Tract 4,49002,1
2187,1,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2188,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2189,2,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2190,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2191,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2192,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2193,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2194,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2195,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2196,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2197,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2198,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2199,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2200,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2201,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2202,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2203,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2204,3,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2205,4,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2206,2,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2207,3,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2208,4,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2209,2,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2210,1,49,49,10215,49049010215,102.15,Census Tract 102.15,49002,1
2211,1,49,49,508,49049000508,5.08,Census Tract 5.08,49002,1
2212,2,49,49,508,49049000508,5.08,Census Tract 5.08,49002,1
2213,3,49,49,508,49049000508,5.08,Census Tract 5.08,49002,1
2214,1,49,49,504,49049000504,5.04,Census Tract 5.04,49002,1
2215,4,49,49,10210,49049010210,102.1,Census Tract 102.10,49004,1
2216,2,49,49,504,49049000504,5.04,Census Tract 5.04,49002,1
2217,3,49,49,504,49049000504,5.04,Census Tract 5.04,49002,1
2218,2,49,49,505,49049000505,5.05,Census Tract 5.05,49002,1
2219,3,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2220,3,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2221,1,49,49,506,49049000506,5.06,Census Tract 5.06,49002,1
2222,2,49,49,506,49049000506,5.06,Census Tract 5.06,49002,1
2223,1,49,49,507,49049000507,5.07,Census Tract 5.07,49002,1
2224,1,49,49,603,49049000603,6.03,Census Tract 6.03,49002,1
2225,1,49,49,603,49049000603,6.03,Census Tract 6.03,49002,1
2226,1,49,49,604,49049000604,6.04,Census Tract 6.04,49002,1
2227,3,49,49,603,49049000603,6.03,Census Tract 6.03,49002,1
2228,3,49,49,603,49049000603,6.03,Census Tract 6.03,49002,1
2229,2,49,49,603,49049000603,6.03,Census Tract 6.03,49002,1
2230,2,49,49,604,49049000604,6.04,Census Tract 6.04,49002,1
2231,1,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2232,1,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2233,2,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2234,1,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2235,2,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2236,2,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2237,2,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2238,3,49,49,509,49049000509,5.09,Census Tract 5.09,49002,1
2239,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2240,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2241,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2242,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2243,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2244,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2245,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2246,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2247,1,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2248,2,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2249,2,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2250,2,49,49,601,49049000601,6.01,Census Tract 6.01,49002,1
2251,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2252,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2253,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2254,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2255,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2256,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2257,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2258,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2259,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2260,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2261,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2262,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2263,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2264,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2265,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2266,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2267,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2268,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2269,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2270,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2271,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2272,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2273,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2274,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2275,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2276,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2277,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2278,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2279,2,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2280,2,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2281,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2282,3,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2283,1,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2284,3,49,49,2201,49049002201,22.01,Census Tract 22.01,49002,1
2285,1,49,49,707,49049000707,7.07,Census Tract 7.07,49002,1
2286,1,49,49,707,49049000707,7.07,Census Tract 7.07,49002,1
2287,1,49,49,706,49049000706,7.06,Census Tract 7.06,49002,1
2288,2,49,49,706,49049000706,7.06,Census Tract 7.06,49002,1
2289,2,49,49,707,49049000707,7.07,Census Tract 7.07,49002,1
2290,3,49,49,706,49049000706,7.06,Census Tract 7.06,49002,1
2291,4,49,49,706,49049000706,7.06,Census Tract 7.06,49002,1
2292,1,49,49,801,49049000801,8.01,Census Tract 8.01,49002,1
2293,3,49,49,801,49049000801,8.01,Census Tract 8.01,49002,1
2294,2,49,49,801,49049000801,8.01,Census Tract 8.01,49002,1
2295,1,49,49,802,49049000802,8.02,Census Tract 8.02,49002,1
2296,2,49,49,802,49049000802,8.02,Census Tract 8.02,49002,1
2297,3,49,49,802,49049000802,8.02,Census Tract 8.02,49002,1
2298,2,49,49,708,49049000708,7.08,Census Tract 7.08,49002,1
2299,1,49,49,708,49049000708,7.08,Census Tract 7.08,49002,1
2300,1,49,49,710,49049000710,7.1,Census Tract 7.10,49002,1
2301,2,49,49,711,49049000711,7.11,Census Tract 7.11,49002,1
2302,1,49,49,709,49049000709,7.09,Census Tract 7.09,49002,1
2303,2,49,49,709,49049000709,7.09,Census Tract 7.09,49002,1
2304,2,49,49,709,49049000709,7.09,Census Tract 7.09,49002,1
2305,1,49,49,703,49049000703,7.03,Census Tract 7.03,49002,1
2306,2,49,49,703,49049000703,7.03,Census Tract 7.03,49002,1
2307,3,49,49,703,49049000703,7.03,Census Tract 7.03,49002,1
2308,2,49,49,711,49049000711,7.11,Census Tract 7.11,49002,1
2309,1,49,49,901,49049000901,9.01,Census Tract 9.01,49002,1
2310,3,49,49,901,49049000901,9.01,Census Tract 9.01,49002,1
2311,1,49,49,903,49049000903,9.03,Census Tract 9.03,49002,1
2312,2,49,49,903,49049000903,9.03,Census Tract 9.03,49002,1
2313,2,49,49,903,49049000903,9.03,Census Tract 9.03,49002,1
2314,2,49,49,901,49049000901,9.01,Census Tract 9.01,49002,1
2315,2,49,49,901,49049000901,9.01,Census Tract 9.01,49002,1
2316,1,49,49,904,49049000904,9.04,Census Tract 9.04,49002,1
2317,2,49,49,904,49049000904,9.04,Census Tract 9.04,49002,1
2318,2,49,49,1106,49049001106,11.06,Census Tract 11.06,49002,1
2319,1,49,49,1106,49049001106,11.06,Census Tract 11.06,49002,1
2320,2,49,49,1107,49049001107,11.07,Census Tract 11.07,49002,1
2321,2,49,49,1107,49049001107,11.07,Census Tract 11.07,49002,1
2322,2,49,49,1105,49049001105,11.05,Census Tract 11.05,49002,1
2323,1,49,49,1105,49049001105,11.05,Census Tract 11.05,49002,1
2324,1,49,49,1107,49049001107,11.07,Census Tract 11.07,49002,1
2325,1,49,49,1108,49049001108,11.08,Census Tract 11.08,49002,1
2326,1,49,49,1103,49049001103,11.03,Census Tract 11.03,49002,1
2327,2,49,49,1103,49049001103,11.03,Census Tract 11.03,49002,1
2328,2,49,49,1108,49049001108,11.08,Census Tract 11.08,49002,1
2329,2,49,49,1108,49049001108,11.08,Census Tract 11.08,49002,1
2330,2,49,49,1103,49049001103,11.03,Census Tract 11.03,49002,1
2331,2,49,49,1108,49049001108,11.08,Census Tract 11.08,49002,1
2332,1,49,49,1001,49049001001,10.01,Census Tract 10.01,49002,1
2333,2,49,49,1001,49049001001,10.01,Census Tract 10.01,49002,1
2334,3,49,49,1001,49049001001,10.01,Census Tract 10.01,49002,1
2335,1,49,49,1002,49049001002,10.02,Census Tract 10.02,49002,1
2336,1,49,49,1002,49049001002,10.02,Census Tract 10.02,49002,1
2337,2,49,49,1002,49049001002,10.02,Census Tract 10.02,49002,1
2338,2,49,49,1300,49049001300,13,Census Tract 13,49002,1
2339,2,49,49,1300,49049001300,13,Census Tract 13,49002,1
2340,1,49,49,1300,49049001300,13,Census Tract 13,49002,1
2341,2,49,49,1201,49049001201,12.01,Census Tract 12.01,49002,1
2342,1,49,49,1201,49049001201,12.01,Census Tract 12.01,49002,1
2343,1,49,49,1201,49049001201,12.01,Census Tract 12.01,49002,1
2344,1,49,49,1202,49049001202,12.02,Census Tract 12.02,49002,1
2345,2,49,49,1201,49049001201,12.01,Census Tract 12.01,49002,1
2346,1,49,49,1201,49049001201,12.01,Census Tract 12.01,49002,1
2347,1,49,49,1202,49049001202,12.02,Census Tract 12.02,49002,1
2348,2,49,49,1202,49049001202,12.02,Census Tract 12.02,49002,1
2349,3,49,49,1202,49049001202,12.02,Census Tract 12.02,49002,1
2350,3,49,49,1300,49049001300,13,Census Tract 13,49002,1
2351,3,49,49,1300,49049001300,13,Census Tract 13,49002,1
2352,4,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2353,4,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2354,4,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2355,4,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2356,3,49,49,1501,49049001501,15.01,Census Tract 15.01,49003,1
2357,3,49,49,1501,49049001501,15.01,Census Tract 15.01,49003,1
2358,3,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2359,3,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2360,1,49,49,1501,49049001501,15.01,Census Tract 15.01,49003,1
2361,1,49,49,1501,49049001501,15.01,Census Tract 15.01,49003,1
2362,2,49,49,1501,49049001501,15.01,Census Tract 15.01,49003,1
2363,2,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2364,1,49,49,1503,49049001503,15.03,Census Tract 15.03,49003,1
2365,1,49,49,1503,49049001503,15.03,Census Tract 15.03,49003,1
2366,2,49,49,1503,49049001503,15.03,Census Tract 15.03,49003,1
2367,2,49,49,1504,49049001504,15.04,Census Tract 15.04,49003,1
2368,3,49,49,1504,49049001504,15.04,Census Tract 15.04,49003,1
2369,1,49,49,1401,49049001401,14.01,Census Tract 14.01,49003,1
2370,1,49,49,1601,49049001601,16.01,Census Tract 16.01,49003,1
2371,2,49,49,1402,49049001402,14.02,Census Tract 14.02,49003,1
2372,3,49,49,1402,49049001402,14.02,Census Tract 14.02,49003,1
2373,4,49,49,1402,49049001402,14.02,Census Tract 14.02,49003,1
2374,1,49,49,1402,49049001402,14.02,Census Tract 14.02,49003,1
2375,1,49,49,1402,49049001402,14.02,Census Tract 14.02,49003,1
2376,4,49,49,1402,49049001402,14.02,Census Tract 14.02,49003,1
2377,2,49,49,1601,49049001601,16.01,Census Tract 16.01,49003,1
2378,1,49,49,1504,49049001504,15.04,Census Tract 15.04,49003,1
2379,1,49,49,1504,49049001504,15.04,Census Tract 15.04,49003,1
2380,1,49,49,1603,49049001603,16.03,Census Tract 16.03,49003,1
2381,1,49,49,1701,49049001701,17.01,Census Tract 17.01,49003,1
2382,2,49,49,1601,49049001601,16.01,Census Tract 16.01,49003,1
2383,1,49,49,1801,49049001801,18.01,Census Tract 18.01,49003,1
2384,4,49,49,1602,49049001602,16.02,Census Tract 16.02,49003,1
2385,2,49,49,1701,49049001701,17.01,Census Tract 17.01,49003,1
2386,1,49,49,1701,49049001701,17.01,Census Tract 17.01,49003,1
2387,2,49,49,1801,49049001801,18.01,Census Tract 18.01,49003,1
2388,3,49,49,1801,49049001801,18.01,Census Tract 18.01,49003,1
2389,4,49,49,1801,49049001801,18.01,Census Tract 18.01,49003,1
2390,3,49,49,1702,49049001702,17.02,Census Tract 17.02,49003,1
2391,2,49,49,1702,49049001702,17.02,Census Tract 17.02,49003,1
2392,1,49,49,1802,49049001802,18.02,Census Tract 18.02,49003,1
2393,3,49,49,1802,49049001802,18.02,Census Tract 18.02,49003,1
2394,4,49,49,1802,49049001802,18.02,Census Tract 18.02,49003,1
2395,1,49,49,1702,49049001702,17.02,Census Tract 17.02,49003,1
2396,1,49,49,2400,49049002400,24,Census Tract 24,49003,1
2397,1,49,49,1803,49049001803,18.03,Census Tract 18.03,49003,1
2398,2,49,49,1803,49049001803,18.03,Census Tract 18.03,49003,1
2399,2,49,49,1803,49049001803,18.03,Census Tract 18.03,49003,1
2400,4,49,49,2701,49049002701,27.01,Census Tract 27.01,49003,1
2401,2,49,49,2101,49049002101,21.01,Census Tract 21.01,49003,1
2402,3,49,49,2101,49049002101,21.01,Census Tract 21.01,49003,1
2403,1,49,49,2101,49049002101,21.01,Census Tract 21.01,49003,1
2404,1,49,49,2102,49049002102,21.02,Census Tract 21.02,49003,1
2405,2,49,49,2102,49049002102,21.02,Census Tract 21.02,49003,1
2406,2,49,49,2000,49049002000,20,Census Tract 20,49003,1
2407,1,49,49,1900,49049001900,19,Census Tract 19,49003,1
2408,1,49,49,1900,49049001900,19,Census Tract 19,49003,1
2409,2,49,49,2102,49049002102,21.02,Census Tract 21.02,49003,1
2410,1,49,49,2000,49049002000,20,Census Tract 20,49003,1
2411,2,49,49,2000,49049002000,20,Census Tract 20,49003,1
2412,2,49,49,1900,49049001900,19,Census Tract 19,49003,1
2413,2,49,49,1900,49049001900,19,Census Tract 19,49003,1
2414,4,49,49,2000,49049002000,20,Census Tract 20,49003,1
2415,4,49,49,2000,49049002000,20,Census Tract 20,49003,1
2416,3,49,49,2000,49049002000,20,Census Tract 20,49003,1
2417,3,49,49,1900,49049001900,19,Census Tract 19,49003,1
2418,3,49,49,1900,49049001900,19,Census Tract 19,49003,1
2419,3,49,49,2000,49049002000,20,Census Tract 20,49003,1
2420,1,49,49,2400,49049002400,24,Census Tract 24,49003,1
2421,1,49,49,2400,49049002400,24,Census Tract 24,49003,1
2422,1,49,49,2204,49049002204,22.04,Census Tract 22.04,49003,1
2423,2,49,49,2204,49049002204,22.04,Census Tract 22.04,49003,1
2424,1,49,49,2204,49049002204,22.04,Census Tract 22.04,49003,1
2425,1,49,49,2204,49049002204,22.04,Census Tract 22.04,49003,1
2426,1,49,49,2204,49049002204,22.04,Census Tract 22.04,49003,1
2427,2,49,49,2204,49049002204,22.04,Census Tract 22.04,49003,1
2428,2,49,49,2205,49049002205,22.05,Census Tract 22.05,49003,1
2429,2,49,49,2205,49049002205,22.05,Census Tract 22.05,49003,1
2430,1,49,49,2205,49049002205,22.05,Census Tract 22.05,49003,1
2431,1,49,49,2205,49049002205,22.05,Census Tract 22.05,49003,1
2432,1,49,49,2205,49049002205,22.05,Census Tract 22.05,49003,1
2433,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2434,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2435,1,49,49,2206,49049002206,22.06,Census Tract 22.06,49003,1
2436,1,49,49,2206,49049002206,22.06,Census Tract 22.06,49003,1
2437,2,49,49,2206,49049002206,22.06,Census Tract 22.06,49003,1
2438,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2439,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2440,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2441,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2442,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2443,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2444,1,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2445,3,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2446,3,49,49,2207,49049002207,22.07,Census Tract 22.07,49003,1
2447,1,49,49,2300,49049002300,23,Census Tract 23,49003,1
2448,2,49,49,2300,49049002300,23,Census Tract 23,49003,1
2449,3,49,49,2300,49049002300,23,Census Tract 23,49003,1
2450,1,49,49,2400,49049002400,24,Census Tract 24,49003,1
2451,2,49,49,2300,49049002300,23,Census Tract 23,49003,1
2452,3,49,49,2300,49049002300,23,Census Tract 23,49003,1
2453,1,49,49,2400,49049002400,24,Census Tract 24,49003,1
2454,1,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2455,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2456,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2457,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2458,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2459,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2460,1,49,49,2400,49049002400,24,Census Tract 24,49003,1
2461,1,49,49,2500,49049002500,25,Census Tract 25,49003,1
2462,2,49,49,2500,49049002500,25,Census Tract 25,49003,1
2463,1,49,49,2701,49049002701,27.01,Census Tract 27.01,49003,1
2464,3,49,49,2500,49049002500,25,Census Tract 25,49003,1
2465,4,49,49,2500,49049002500,25,Census Tract 25,49003,1
2466,4,49,49,2500,49049002500,25,Census Tract 25,49003,1
2467,2,49,49,2701,49049002701,27.01,Census Tract 27.01,49003,1
2468,3,49,49,2701,49049002701,27.01,Census Tract 27.01,49003,1
2469,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2470,1,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2471,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2472,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2473,1,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2474,1,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2475,1,49,49,2702,49049002702,27.02,Census Tract 27.02,49003,1
2476,1,49,49,2702,49049002702,27.02,Census Tract 27.02,49003,1
2477,1,49,49,2702,49049002702,27.02,Census Tract 27.02,49003,1
2478,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2479,2,49,49,2801,49049002801,28.01,Census Tract 28.01,49003,1
2480,2,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2481,2,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2482,2,49,49,2702,49049002702,27.02,Census Tract 27.02,49003,1
2483,2,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2484,2,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2485,2,49,49,2802,49049002802,28.02,Census Tract 28.02,49003,1
2486,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2487,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2488,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2489,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2490,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2491,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2492,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2493,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2494,1,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2495,2,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2496,2,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2497,2,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2498,3,49,49,3001,49049003001,30.01,Census Tract 30.01,49004,1
2499,2,49,49,2902,49049002902,29.02,Census Tract 29.02,49004,1
2500,2,49,49,3001,49049003001,30.01,Census Tract 30.01,49004,1
2501,3,49,49,3001,49049003001,30.01,Census Tract 30.01,49004,1
2502,2,49,49,3001,49049003001,30.01,Census Tract 30.01,49004,1
2503,2,49,49,2902,49049002902,29.02,Census Tract 29.02,49004,1
2504,1,49,49,2902,49049002902,29.02,Census Tract 29.02,49004,1
2505,1,49,49,3001,49049003001,30.01,Census Tract 30.01,49004,1
2506,1,49,49,3002,49049003002,30.02,Census Tract 30.02,49004,1
2507,2,49,49,3002,49049003002,30.02,Census Tract 30.02,49004,1
2508,3,49,49,2902,49049002902,29.02,Census Tract 29.02,49004,1
2509,2,49,49,3105,49049003105,31.05,Census Tract 31.05,49004,1
2510,2,49,49,3105,49049003105,31.05,Census Tract 31.05,49004,1
2511,1,49,49,3105,49049003105,31.05,Census Tract 31.05,49004,1
2512,1,49,49,3104,49049003104,31.04,Census Tract 31.04,49004,1
2513,3,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2514,4,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2515,4,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2516,3,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2517,4,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2518,4,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2519,4,49,49,2901,49049002901,29.01,Census Tract 29.01,49004,1
2520,1,49,49,3106,49049003106,31.06,Census Tract 31.06,49004,1
2521,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2522,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2523,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2524,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2525,3,49,49,2902,49049002902,29.02,Census Tract 29.02,49004,1
2526,3,49,49,3105,49049003105,31.05,Census Tract 31.05,49004,1
2527,3,49,49,3105,49049003105,31.05,Census Tract 31.05,49004,1
2528,1,49,49,3103,49049003103,31.03,Census Tract 31.03,49004,1
